"model","fold","o","p","variance","DLONG","DLAT","autofit_model","autofit_psill","autofit_range","autofit_kappa"
"ok",1,3.04452243772342,2.95391099772641,0.842012447342503,120.1641701,-28.3073763,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,4.00733318523247,2.37858216879965,0.838402094263653,120.7967799,-28.30736615,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,1.09861228866811,2.12813741918358,0.842848005404068,121.0975498,-28.29951669,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,1.56861591791385,2.13378393729977,0.849069220164548,121.19338,-28.29745642,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,3.04452243772342,2.48629906945413,0.835774494579706,120.6147199,-28.29675612,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.16332302566054,2.36278620008687,0.837910769954417,120.8063199,-28.28943617,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,1.38629436111989,2.45144069606355,0.832177420508152,120.47154,-28.27409614,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,1.6094379124341,2.45354836018405,0.832218525220378,120.47018,-28.27402614,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,1.09861228866811,2.45312163475989,0.832209883418424,120.47041,-28.27397614,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,1.94591014905531,2.4514658996934,0.832179699588797,120.47138,-28.27375614,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,1.6094379124341,2.44649904718363,0.832097897400206,120.47467,-28.27344614,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,1.94591014905531,2.44472000933903,0.832081545272775,120.47613,-28.27325614,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,1.79175946922805,2.44464203854304,0.832082782914948,120.4762,-28.27315614,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.99573227355399,2.46933301738741,0.834306708050629,120.5509199,-28.26077613,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.56494935746154,2.20967977620562,0.837399703467422,120.9397701,-28.25943626,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.83321334405622,2.18112822469511,0.837515925392154,120.97596,-28.25498634,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.89037175789616,2.47688624829018,0.835092527226958,120.6031899,-28.25279613,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.99573227355399,2.47152577577771,0.835831622466375,120.6661899,-28.25145612,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,3.3322045101752,2.45618091716259,0.833190659107114,120.48483,-28.23830615,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.70805020110221,2.61587529050026,0.835386725400521,120.37454,-28.23701619,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.89037175789616,2.46547323033402,0.834611257170357,120.5893999,-28.22959613,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.89037175789616,2.22380471301756,0.835476286703498,120.90624,-28.21707635,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.56494935746154,2.43007570240444,0.836077446974387,120.7232199,-28.21550619,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.56494935746154,2.61555588386768,0.83537049307042,120.37653,-28.2090362,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.99573227355399,2.45338607330159,0.835132335866178,120.6579599,-28.20498617,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.39789527279837,2.35597004830031,0.836479845638673,120.7955298,-28.19819629,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.94443897916644,2.52157547627791,0.834286884083502,120.4269,-28.19804617,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.94443897916644,2.21315667813288,0.835715972789302,120.9581997,-28.1874967,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,3.09104245335832,2.4439686058705,0.834762031042415,120.6534899,-28.1840862,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.39789527279837,2.38994834734835,0.836414253458393,120.7604998,-28.18137629,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.10413415427021,2.24318707390298,0.835241772797039,120.8952398,-28.18119649,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,3.09104245335832,2.42738365435759,0.833227639673644,120.46479,-28.1560662,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.14006616349627,2.69768148216886,0.835861848390933,120.33546,-28.15270625,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.39789527279837,2.76184612492395,0.836626208249312,120.30196,-28.13934629,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.70805020110221,2.48678377347188,0.83363919618922,120.4235403,-28.13832618,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,1.22377543162212,2.36153199775265,0.836617846157507,120.7893398,-28.13464641,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,0.955511445027436,2.33542351563805,0.836512492905016,120.8240497,-28.12582647,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,3.01993696225081,2.38045604619416,0.832532154322545,120.4623903,-28.12550622,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,0.693147180559945,2.27934074453821,0.832209928699375,120.568409,-28.1109764,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,0.693147180559945,2.28048953830747,0.832264156441931,120.574189,-28.10903641,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,1.79175946922805,2.28102174628208,0.832289549720749,120.575689,-28.10839642,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.30258509299405,2.16517690188274,0.838933495934774,121.1406101,-28.10626628,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.56494935746154,2.2613709212853,0.835711562347101,120.9544197,-28.1040867,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.484906649788,2.39334911953336,0.836091721911499,120.7367398,-28.10402644,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,3.3322045101752,2.40097062243309,0.835169255045397,120.6889698,-28.09907638,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.99573227355399,2.53573700820815,0.833550951544343,120.39079,-28.09555626,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.30258509299405,2.26536714261002,0.832421538957388,120.574949,-28.08708645,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.02814824729229,2.36513769740364,0.836654901805441,120.7909597,-28.08390656,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,1.6094379124341,2.2243732974888,0.830856471711935,120.49634,-28.08348632,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,1.09861228866811,2.23979494543519,0.830630003881937,120.4804101,-28.08088628,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,0.693147180559945,2.24638883468149,0.830607790673169,120.4764701,-28.08026628,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,1.38629436111989,2.24922174480169,0.830618780891591,120.4753001,-28.08024628,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.23001440015921,2.18344289054822,0.837864281428475,121.1174201,-28.07990636,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.70805020110221,2.8482929308335,0.838456434300694,120.24313,-28.07826635,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.56494935746154,2.67025542359719,0.834571472942509,120.3378199,-28.06657631,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,1.90210752639692,2.31469159140905,0.836611681145785,120.8816396,-28.06637668,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,3.09104245335832,2.35482306642365,0.834272705256716,120.6484894,-28.06448645,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,1.90210752639692,2.23768320663671,0.836029274757795,121.0308799,-28.0601966,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.77258872223978,2.29098122062973,0.836294059996955,120.9238598,-28.05713663,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.89037175789616,2.27659687579573,0.830212968429846,120.4611004,-28.05451626,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.83321334405622,2.36079707260783,0.836622880097292,120.8058496,-28.05330661,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,3.25809653802148,2.29129240779734,0.832983202732105,120.6045394,-28.05236643,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,1.70474809223843,2.21053826733925,0.830123557879665,120.49549,-28.04883631,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.01490302054226,2.20161178540274,0.830913853013925,120.5305298,-28.04431637,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,3.17805383034795,2.31904627405569,0.833484136230583,120.6294894,-28.03564643,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.63905732961526,2.25531680462128,0.835893715141995,121.01234,-28.03078656,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,3.31054301339402,2.23488089665141,0.829025332440152,120.4737299,-28.02750632,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.89037175789616,2.40878811911424,0.830326331335939,120.4164199,-28.02698631,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.18605127673809,2.32884154698908,0.836822344310288,120.8639697,-28.02498664,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.42745407503992,2.19553714672274,0.82925440579781,120.5026399,-28.01256633,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,3.25809653802148,2.88967196853415,0.84060675569313,120.20642,-28.01244641,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.36743606531366,2.55722618792684,0.831359349745183,120.3734899,-28.00242633,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.484906649788,2.35079696083069,0.836737415523164,120.8304097,-27.99880664,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.07944154167984,2.20996988807872,0.827924772310952,120.4773198,-27.99777634,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,3.7635229971097,2.75943077776915,0.835667558815016,120.2945699,-27.99707641,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.47653840011748,2.22620835356543,0.827100502598128,120.4601398,-27.99628633,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,1.11514159061932,2.22679863243042,0.827076135494327,120.4597698,-27.99585633,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,3.8458832029236,2.55562830955375,0.831312944013957,120.3731599,-27.99482633,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,3.43559880837949,2.21555299989992,0.82737721248951,120.4676298,-27.99341634,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,3.40119738166216,2.21555287423658,0.827379732590184,120.4676398,-27.99240635,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.484906649788,2.3675100249057,0.834403268554648,120.6859498,-27.99015638,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.21920348405499,2.22851731868911,0.827053467553189,120.4592998,-27.99000634,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.53369681395743,2.22179557154478,0.827158645342754,120.4626998,-27.98998635,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,3.17387845893747,2.22895485021392,0.827098430727368,120.4593598,-27.98894634,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,3.36384159511839,2.50233686529642,0.830590789749375,120.3883498,-27.98845634,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,3.43398720448515,2.84994911525795,0.838654809353398,120.2387999,-27.98675647,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,3.04452243772342,2.27498247812372,0.828162310989838,120.4513998,-27.97625636,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.99573227355399,2.27826859103621,0.835714396774078,120.9904102,-27.97315647,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,1.38629436111989,2.18924770633272,0.830191016323947,120.5577498,-27.97125634,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,1.09861228866811,2.16232268818239,0.829676152800688,120.5401198,-27.97081634,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,1.09861228866811,2.16012443514419,0.829457943986767,120.5284298,-27.97058635,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,1.70474809223843,2.16029861611973,0.829454657812449,120.5281298,-27.97056635,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,1.09861228866811,2.30885416264963,0.832122431379505,120.6268598,-27.96612633,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,1.38629436111989,2.30976272099744,0.832129379467694,120.6273698,-27.96538633,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,1.38629436111989,2.31704364854596,0.832256123167242,120.6319398,-27.96409633,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.83321334405622,2.83519964897251,0.838260632767736,120.24604,-27.96193646,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.89037175789616,2.28713636019468,0.835897317073874,121.0465602,-27.95603641,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.39789527279837,2.33690743926713,0.832517819323097,120.6403098,-27.94916637,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.56494935746154,2.3533765425733,0.837061567986535,120.8443099,-27.94134657,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.83321334405622,2.24214040251964,0.831022082703628,120.56333,-27.93782621,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.99573227355399,2.92571269825623,0.844813462629177,120.1567199,-27.93570642,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,3.43398720448515,2.8710072779556,0.840071821684741,120.2144399,-27.92511638,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,3.04452243772342,2.8064001721676,0.838119532630455,120.2518197,-27.9075062,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.30258509299405,2.40743749771447,0.835379641109096,120.7330204,-27.90643671,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,1.65441127807683,2.31211683926043,0.839728682143019,121.1538801,-27.90093627,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,3.13549421592915,2.32619798391557,0.842505941767432,121.1860301,-27.89473624,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,3.3322045101752,2.33736340191583,0.838572937169564,121.1256801,-27.88684628,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,3.09104245335832,2.35458482594717,0.837364176503034,121.0787401,-27.88263632,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.70805020110221,2.36296371254395,0.841787111002843,121.1686301,-27.86839623,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.19722457733622,2.42890130310128,0.835790205956653,120.7486706,-27.86691678,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,3.09104245335832,2.43524208751591,0.83495979264448,120.7187707,-27.86374673,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.83321334405622,2.36719931949334,0.837181339374486,120.9998702,-27.85896633,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,3.80666248977032,2.37681145024571,0.839996118799041,121.1379401,-27.85885625,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,3.3322045101752,2.38215894424832,0.837702475964657,121.0594001,-27.8572463,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,1.38629436111989,2.407518719659,0.837503310830899,120.8443805,-27.85582652,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.19722457733622,2.37867964004748,0.837413394636263,121.0367101,-27.85493631,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,3.43398720448515,2.85779997547839,0.840254135605296,120.2090995,-27.85170605,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,3.66356164612965,2.8964436061838,0.842757679793672,120.1744695,-27.85095605,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,3.61091791264422,2.39250869453832,0.840052875129643,121.1259401,-27.84939625,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.39789527279837,2.43228504180562,0.835225310403068,120.40922,-27.8431864,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,3.49650756146648,2.40301074282911,0.840053648167227,121.1157001,-27.84318625,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,3.13549421592915,2.42722755246869,0.842826687087194,121.1496401,-27.8289462,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.56494935746154,2.53124229692043,0.83629153840952,120.3601599,-27.82688642,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,1.6094379124341,2.37794157747347,0.832494269957801,120.5726301,-27.8242363,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,1.09861228866811,2.37734352268671,0.832495842465769,120.5717301,-27.82420629,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,1.79175946922805,2.37836734152814,0.832494796568658,120.5730701,-27.8241363,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,0.693147180559945,2.37709354892082,0.832518618234733,120.5695401,-27.82387629,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.56494935746154,2.41300509289131,0.838268718728898,120.9185402,-27.82288632,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,1.94591014905531,2.41682145192751,0.838566476181134,120.9731002,-27.81740627,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.12584791449399,2.38925958626326,0.83276522222405,120.5625201,-27.81405631,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,1.94591014905531,2.48264375675881,0.835713468954818,120.7375605,-27.79310656,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,1.38629436111989,2.50388150449362,0.837301896599984,120.7870003,-27.7689864,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,1.38629436111989,2.49419571311225,0.839713147735297,120.8726802,-27.76432624,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,3.04452243772342,2.73901318602855,0.838636675993676,120.2581098,-27.75347629,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.30258509299405,2.46107747552987,0.83458423726345,120.4787699,-27.74366645,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,1.94591014905531,2.49367913530701,0.834875045937015,120.44683,-27.72280644,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,3.2188758248682,2.72979116896047,0.838482842157736,120.2665399,-27.69579639,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.89037175789616,2.59554037325273,0.834951391892331,120.6814305,-27.68554672,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.30258509299405,2.76036410384659,0.838967236733073,120.24504,-27.66791644,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.77258872223978,2.59330046162768,0.835139580150016,120.40674,-27.65405646,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,1.50407739677627,2.60016908812547,0.833349450360717,120.5553501,-27.64077647,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.83321334405622,2.72291113576684,0.837110537575292,120.7284702,-27.59629646,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.70805020110221,2.69792128923408,0.836541176972952,120.3258201,-27.59536647,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.77258872223978,2.66083932076358,0.835656671651655,120.3854301,-27.59212648,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,3.04452243772342,2.72192840912205,0.83407696560873,120.6286902,-27.58690651,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.70805020110221,2.76138360195315,0.840612315267516,120.7942702,-27.56043648,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,3.17805383034795,2.83644196637908,0.84698845218384,120.0976701,-27.55404643,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.77258872223978,2.72527008585959,0.837444740818818,120.2845401,-27.5303165,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,3.17805383034795,2.79479628701658,0.834254943530532,120.6084501,-27.51078649,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,3.17805383034795,2.8323475370097,0.837156889981057,120.6978202,-27.50165648,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,3.09104245335832,2.83368753554218,0.844377637270999,120.8176001,-27.4783964,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,3.29583686600433,2.84600490825122,0.842344874991262,120.7877601,-27.47439643,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.56494935746154,2.83112167416473,0.835114834119223,120.6093001,-27.46933649,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.07944154167984,2.77977365425945,0.845816616721142,120.1114901,-27.45834643,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.07944154167984,2.7551537754158,0.845689643463523,120.1205901,-27.42165648,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,3.24376354037598,2.85784809261319,0.835919893385066,120.5708601,-27.4208865,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.07944154167984,2.72795393424698,0.841060496204458,120.2113501,-27.39338653,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.30258509299405,2.89197969733433,0.841818317370782,120.68672,-27.36625641,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,3.40119738166216,2.731798386992,0.848238489140578,120.1185201,-27.35144657,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,3.91202300542815,2.89783018936409,0.846724767301797,120.7163899,-27.32351629,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.99573227355399,2.73960508312034,0.855966650665751,120.0614501,-27.32023656,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,3.29583686600433,2.88458989057833,0.858054634753967,120.8533297,-27.3090861,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,2.63905732961526,2.72974890851291,0.845189917332329,120.23759,-27.30684663,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,3.2188758248682,2.83858046655885,0.843691038846554,120.4493701,-27.30263651,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,3.13549421592915,2.89917024120553,0.844367217354451,120.5988501,-27.3016365,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,3.04452243772342,2.89506813110919,0.85333552346705,120.7823197,-27.29878616,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
"ok",1,3.04452243772342,2.90326447764787,0.848589019159784,120.68962,-27.29264632,"Nug;Sph","0.8195;0.0805","0;1.1896","0;0"
