"model","fold","o","p","variance","DLONG","DLAT","autofit_model","autofit_psill","autofit_range","autofit_kappa"
"ok",1,4.35670882668959,3.02643586499515,1.34282735667033,121.03916,-28.23325,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,3.25809653802148,3.09042654997282,1.33837600001799,120.5894,-28.2296,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,3.43398720448515,3.00144241329781,1.34358586020848,121.05273,-28.22525,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,4.17438726989564,3.24195237047576,1.33980913372901,120.90232,-28.22247,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,4.68582808900555,3.25313244754816,1.33874048662261,120.89085,-28.20257,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,4.70138904372863,3.24708773490389,1.33890967342636,120.88673,-28.20232,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,2.484906649788,2.3181188157236,1.34619931883854,120.29393,-28.18798,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,2.94443897916644,3.24378735700042,1.34336656332032,120.71763,-28.17481,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,2.99573227355399,2.92854310055744,1.34570439435486,121.0969,-28.16755,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,2.30258509299405,2.10342593099721,1.35602611675491,120.20667,-28.16088,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,2.89037175789616,3.01596403029897,1.34422278453203,121.07542,-28.15903,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,3.46573590279973,2.90278383365763,1.33580396062603,120.45028,-28.15127,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,1.6094379124341,2.96206890887081,1.34525236830886,121.09475,-28.14376,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,0.693147180559945,3.29926324878831,1.34376969926325,120.72917,-28.13653,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,3.68887945411394,3.21660863949896,1.34036224418739,120.98367,-28.12928,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,2.63905732961526,3.38742225655748,1.34263077184164,120.70793,-28.11802,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,3.25809653802148,2.93020480578384,1.3337245777718,120.45228,-28.11621,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,2.83321334405622,2.9744258768926,1.34522994132403,121.0984,-28.1142,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,1.6094379124341,3.44674854687209,1.33165172136576,120.56841,-28.11098,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,4.25632167829882,3.18443586696286,1.33195500094103,120.49601,-28.1092,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,3.61091791264422,3.46991133617858,1.33188396121571,120.57474,-28.10871,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,2.70805020110221,3.47751650215877,1.33211091998336,120.57696,-28.10771,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,2.484906649788,3.12115647612939,1.33165377006786,120.4827,-28.10649,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,3.58351893845611,3.46079584876853,1.34144210508319,120.68897,-28.09908,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,2.07944154167984,2.1823890552558,1.34266949207021,120.31058,-28.09364,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
