"model","fold","o","p","DLONG","DLAT","autofit_model","autofit_psill","autofit_range","autofit_kappa"
"FFRK_lm",1,3.97029191355212,3.96506333210646,120.45933,-27.99006,NA,NA,NA,NA
"FFRK_lm",1,2.07944154167984,2.73813232037835,120.28591,-27.9888,NA,NA,NA,NA
"FFRK_lm",1,1.09861228866811,2.74056050538224,120.38277,-27.98876,NA,NA,NA,NA
"FFRK_lm",1,3.40119738166216,4.05716234866345,120.45789,-27.98774,NA,NA,NA,NA
"FFRK_lm",1,3.04452243772342,3.12881758075396,120.8964,-27.98522,NA,NA,NA,NA
"FFRK_lm",1,2.77258872223978,3.26828687313165,120.76308,-27.98482,NA,NA,NA,NA
"FFRK_lm",1,4.93447393313069,3.92310859715709,120.5017,-27.9763,NA,NA,NA,NA
"FFRK_lm",1,5.04985600724954,4.43037409268872,120.57539,-27.97444,NA,NA,NA,NA
"FFRK_lm",1,3.71357206670431,2.21649015765771,120.30114,-27.97255,NA,NA,NA,NA
"FFRK_lm",1,4.59511985013459,4.42365078348283,120.55775,-27.97126,NA,NA,NA,NA
"FFRK_lm",1,3.87120101090789,4.38524335699952,120.54012,-27.97082,NA,NA,NA,NA
"FFRK_lm",1,4.33073334028633,4.18831783363885,120.53062,-27.9708,NA,NA,NA,NA
"FFRK_lm",1,4.23410650459726,4.33692334307827,120.52939,-27.97068,NA,NA,NA,NA
"FFRK_lm",1,4.06044301054642,4.02588421381647,120.51573,-27.96914,NA,NA,NA,NA
"FFRK_lm",1,4.53259949315326,4.47705768801709,120.62686,-27.96613,NA,NA,NA,NA
"FFRK_lm",1,4.35670882668959,4.40478170149556,120.62737,-27.96539,NA,NA,NA,NA
"FFRK_lm",1,4.60517018598809,4.25638805504125,120.65298,-27.96342,NA,NA,NA,NA
"FFRK_lm",1,3.63758615972639,4.16356139704695,120.59533,-27.96276,NA,NA,NA,NA
"FFRK_lm",1,4.26267987704132,4.2626067155452,120.64031,-27.94917,NA,NA,NA,NA
"FFRK_lm",1,4.00733318523247,4.05596414198534,120.59822,-27.93638,NA,NA,NA,NA
"FFRK_lm",1,3.98898404656427,2.56356251365822,120.23824,-27.93205,NA,NA,NA,NA
"FFRK_lm",1,4.0943445622221,3.91651908315145,121.03582,-27.93177,NA,NA,NA,NA
"FFRK_lm",1,2.77258872223978,3.42369074318328,120.94888,-27.92744,NA,NA,NA,NA
"FFRK_lm",1,2.89037175789616,3.94246645666423,120.52003,-27.92262,NA,NA,NA,NA
"FFRK_lm",1,1.94591014905531,2.99014332411684,120.37722,-27.91975,NA,NA,NA,NA
"FFRK_lm",1,4.77912349311153,3.98991419008048,121.09295,-27.91439,NA,NA,NA,NA
"FFRK_lm",1,3.09104245335832,2.80134723017285,120.25182,-27.90751,NA,NA,NA,NA
"FFRK_lm",1,2.30258509299405,3.38668248351647,120.91482,-27.90744,NA,NA,NA,NA
"FFRK_lm",1,3.2188758248682,3.81902464935863,121.17794,-27.90647,NA,NA,NA,NA
"FFRK_lm",1,3.29583686600433,3.02246400893429,120.17851,-27.90541,NA,NA,NA,NA
"FFRK_lm",1,4.14313472639153,3.69586143661253,120.65477,-27.89949,NA,NA,NA,NA
"FFRK_lm",1,3.04452243772342,3.07039087021614,120.31136,-27.89577,NA,NA,NA,NA
"FFRK_lm",1,3.55534806148941,3.8045366973994,120.52531,-27.89483,NA,NA,NA,NA
"FFRK_lm",1,4.55387689160054,4.14826582774864,121.16322,-27.88933,NA,NA,NA,NA
"FFRK_lm",1,4.17438726989564,4.39217939618873,121.16121,-27.8875,NA,NA,NA,NA
"FFRK_lm",1,4.67282883446191,4.08580744229404,120.54642,-27.87024,NA,NA,NA,NA
"FFRK_lm",1,3.98898404656427,3.3206390912074,120.71877,-27.86375,NA,NA,NA,NA
"FFRK_lm",1,4.38202663467388,4.30990233181475,120.53988,-27.85567,NA,NA,NA,NA
"FFRK_lm",1,5.12989871492307,3.55823884485074,120.68437,-27.85378,NA,NA,NA,NA
"FFRK_lm",1,3.66356164612965,2.97019679428624,120.17447,-27.85096,NA,NA,NA,NA
"FFRK_lm",1,4.4188406077966,4.18722762481877,121.12594,-27.8494,NA,NA,NA,NA
"FFRK_lm",1,3.52636052461616,3.84582522027789,121.02362,-27.82987,NA,NA,NA,NA
"FFRK_lm",1,4.67282883446191,4.63937398049157,120.577,-27.82343,NA,NA,NA,NA
"FFRK_lm",1,2.484906649788,2.84725622699619,120.16642,-27.82295,NA,NA,NA,NA
"FFRK_lm",1,2.70805020110221,2.85975017443496,120.2535,-27.82049,NA,NA,NA,NA
"FFRK_lm",1,3.25809653802148,2.98091951395978,120.21878,-27.8163,NA,NA,NA,NA
"FFRK_lm",1,1.79175946922805,3.19277303911326,120.73756,-27.79311,NA,NA,NA,NA
"FFRK_lm",1,4.15888308335967,4.24424463776624,120.59763,-27.79151,NA,NA,NA,NA
"FFRK_lm",1,4.34380542185368,4.13625837576966,120.61412,-27.78811,NA,NA,NA,NA
"FFRK_lm",1,3.46573590279973,3.8969023208903,121.03733,-27.78574,NA,NA,NA,NA
"FFRK_lm",1,2.07944154167984,2.69380905962715,120.43209,-27.78091,NA,NA,NA,NA
"FFRK_lm",1,4.47733681447821,3.86903627536054,121.01576,-27.76981,NA,NA,NA,NA
"FFRK_lm",1,2.07944154167984,3.11993546679782,120.787,-27.76899,NA,NA,NA,NA
"FFRK_lm",1,3.40119738166216,3.09128133757932,120.81506,-27.76292,NA,NA,NA,NA
"FFRK_lm",1,2.70805020110221,3.00968239604145,120.19984,-27.75565,NA,NA,NA,NA
"FFRK_lm",1,2.89037175789616,2.76244482382729,120.25811,-27.75348,NA,NA,NA,NA
"FFRK_lm",1,3.52636052461616,3.04478461082196,120.7908,-27.74602,NA,NA,NA,NA
"FFRK_lm",1,2.39789527279837,2.87093457737709,120.44683,-27.72281,NA,NA,NA,NA
"FFRK_lm",1,3.63758615972639,3.10755895565737,120.60283,-27.72181,NA,NA,NA,NA
"FFRK_lm",1,3.61091791264422,3.51349936714029,120.52802,-27.71667,NA,NA,NA,NA
"FFRK_lm",1,3.36729582998647,2.80415515409128,120.40257,-27.70368,NA,NA,NA,NA
"FFRK_lm",1,2.77258872223978,2.88029543128242,120.32583,-27.69057,NA,NA,NA,NA
"FFRK_lm",1,3.95124371858143,2.95090468486463,120.42701,-27.68831,NA,NA,NA,NA
"FFRK_lm",1,2.56494935746154,3.07597274653294,120.82319,-27.67807,NA,NA,NA,NA
"FFRK_lm",1,3.36729582998647,2.87967265562554,120.18538,-27.67059,NA,NA,NA,NA
"FFRK_lm",1,2.99573227355399,2.57184357160556,120.24504,-27.66792,NA,NA,NA,NA
"FFRK_lm",1,3.46573590279973,3.23114954441784,120.40674,-27.65406,NA,NA,NA,NA
"FFRK_lm",1,5.1624976434055,4.63300134821629,120.55535,-27.64078,NA,NA,NA,NA
"FFRK_lm",1,2.94443897916644,3.0635271529644,120.24363,-27.63679,NA,NA,NA,NA
"FFRK_lm",1,4.69134788222914,4.01781026619723,120.57926,-27.62316,NA,NA,NA,NA
"FFRK_lm",1,4.5857834721879,3.98495614580084,120.56341,-27.61422,NA,NA,NA,NA
"FFRK_lm",1,3.25809653802148,2.89782492791464,120.32582,-27.59537,NA,NA,NA,NA
"FFRK_lm",1,3.13549421592915,3.02272028702304,120.16524,-27.58123,NA,NA,NA,NA
"FFRK_lm",1,3.58351893845611,3.21108694211177,120.40349,-27.57068,NA,NA,NA,NA
"FFRK_lm",1,2.70805020110221,3.02975794873188,120.79427,-27.56044,NA,NA,NA,NA
"FFRK_lm",1,2.77258872223978,2.70209249441342,120.19131,-27.55251,NA,NA,NA,NA
"FFRK_lm",1,2.83321334405622,2.81263532037415,120.70425,-27.54408,NA,NA,NA,NA
"FFRK_lm",1,4.60517018598809,4.06212486534865,120.52486,-27.53883,NA,NA,NA,NA
"FFRK_lm",1,4.17438726989564,3.78980532830796,120.52473,-27.53272,NA,NA,NA,NA
"FFRK_lm",1,3.20558793054127,4.0029739147672,120.56821,-27.51118,NA,NA,NA,NA
"FFRK_lm",1,2.63905732961526,2.94886086142296,120.77144,-27.5106,NA,NA,NA,NA
"FFRK_lm",1,2.484906649788,3.04313096070939,120.33715,-27.49639,NA,NA,NA,NA
"FFRK_lm",1,2.77258872223978,2.94870595700594,120.21201,-27.4818,NA,NA,NA,NA
"FFRK_lm",1,4.15888308335967,3.5040613366589,120.56204,-27.46859,NA,NA,NA,NA
"FFRK_lm",1,3.09104245335832,3.07269705101484,120.36606,-27.4585,NA,NA,NA,NA
"FFRK_lm",1,4.47163879336357,3.49366912996269,120.5764,-27.44707,NA,NA,NA,NA
"FFRK_lm",1,3.71357206670431,3.0766886465707,120.84227,-27.44295,NA,NA,NA,NA
"FFRK_lm",1,3.71357206670431,3.70725610395291,120.57926,-27.42943,NA,NA,NA,NA
"FFRK_lm",1,2.99573227355399,3.47830120017814,120.52501,-27.4058,NA,NA,NA,NA
"FFRK_lm",1,2.484906649788,2.7492847415577,120.16719,-27.40575,NA,NA,NA,NA
"FFRK_lm",1,3.2188758248682,3.10458367960571,120.27026,-27.3852,NA,NA,NA,NA
"FFRK_lm",1,3.66356164612965,3.44740862094083,120.5721,-27.38122,NA,NA,NA,NA
"FFRK_lm",1,3.09104245335832,3.09066249985182,120.42281,-27.37649,NA,NA,NA,NA
"FFRK_lm",1,2.83321334405622,2.99285918257824,120.3963,-27.36182,NA,NA,NA,NA
"FFRK_lm",1,2.83321334405622,3.13190776651812,120.27453,-27.34099,NA,NA,NA,NA
"FFRK_lm",1,2.83321334405622,3.10642642648195,120.37154,-27.3405,NA,NA,NA,NA
"FFRK_lm",1,2.99573227355399,3.07684561463145,120.76295,-27.33515,NA,NA,NA,NA
"FFRK_lm",1,3.29583686600433,3.15396607719834,120.20156,-27.32213,NA,NA,NA,NA
"FFRK_lm",1,3.29583686600433,3.16408449510359,120.06145,-27.32024,NA,NA,NA,NA
"FFRK_lm",1,3.17805383034795,3.11138001264627,120.18359,-27.31692,NA,NA,NA,NA
"FFRK_lm",1,3.29583686600433,3.13178789944346,120.68962,-27.29265,NA,NA,NA,NA
"FFRK_rf",1,3.63758615972639,3.46040619229653,120.4861,-28.51064,NA,NA,NA,NA
"FFRK_rf",1,5.37063802812766,2.95603955228725,120.45822,-28.49214,NA,NA,NA,NA
"FFRK_rf",1,3.40119738166216,3.44185906135073,120.53746,-28.46935,NA,NA,NA,NA
"FFRK_rf",1,2.99573227355399,3.04536828379806,120.35519,-28.4611,NA,NA,NA,NA
"FFRK_rf",1,3.52636052461616,3.17534213415391,120.17125,-28.4465,NA,NA,NA,NA
"FFRK_rf",1,2.19722457733622,3.13256498309955,120.65677,-28.43555,NA,NA,NA,NA
"FFRK_rf",1,3.40119738166216,3.23145960024817,120.05543,-28.41446,NA,NA,NA,NA
"FFRK_rf",1,3.25809653802148,3.03547554311213,120.38929,-28.41181,NA,NA,NA,NA
"FFRK_rf",1,3.40119738166216,3.00113581075768,120.3639,-28.4068,NA,NA,NA,NA
"FFRK_rf",1,3.46573590279973,3.36297028229822,120.1658,-28.39938,NA,NA,NA,NA
"FFRK_rf",1,3.61091791264422,2.90679380617266,120.56237,-28.38919,NA,NA,NA,NA
"FFRK_rf",1,3.52636052461616,2.9007609404607,120.37496,-28.3849,NA,NA,NA,NA
"FFRK_rf",1,2.89037175789616,3.03974215947312,120.45307,-28.38284,NA,NA,NA,NA
"FFRK_rf",1,2.77258872223978,3.40530907977588,120.49417,-28.37591,NA,NA,NA,NA
"FFRK_rf",1,2.89037175789616,3.03902184289357,120.1305,-28.3607,NA,NA,NA,NA
"FFRK_rf",1,3.8286413964891,3.39873538606545,120.54726,-28.33155,NA,NA,NA,NA
"FFRK_rf",1,2.89037175789616,2.86142818907375,120.27564,-28.32945,NA,NA,NA,NA
"FFRK_rf",1,2.63905732961526,2.92025052291702,120.73231,-28.32749,NA,NA,NA,NA
"FFRK_rf",1,4.28358656186063,3.33604910159696,121.06529,-28.32348,NA,NA,NA,NA
"FFRK_rf",1,3.17805383034795,3.10779265177029,120.40505,-28.3195,NA,NA,NA,NA
"FFRK_rf",1,2.70805020110221,2.9406890253901,120.79678,-28.30737,NA,NA,NA,NA
"FFRK_rf",1,4.31748811353631,3.26084008966184,121.00608,-28.30672,NA,NA,NA,NA
"FFRK_rf",1,2.77258872223978,3.20056200898938,121.14028,-28.29698,NA,NA,NA,NA
"FFRK_rf",1,3.17805383034795,3.27549899772748,121.01559,-28.29534,NA,NA,NA,NA
"FFRK_rf",1,3.09104245335832,3.77990867203294,120.48783,-28.2941,NA,NA,NA,NA
"FFRK_rf",1,1.94591014905531,2.98922715484213,120.80632,-28.28944,NA,NA,NA,NA
"FFRK_rf",1,2.63905732961526,3.8644075081388,120.9321,-28.28414,NA,NA,NA,NA
"FFRK_rf",1,2.99573227355399,3.82926840607708,120.45584,-28.28031,NA,NA,NA,NA
"FFRK_rf",1,3.78418963391826,2.9929609731787,120.61511,-28.27848,NA,NA,NA,NA
"FFRK_rf",1,2.39789527279837,3.01570685590874,121.0493,-28.27662,NA,NA,NA,NA
"FFRK_rf",1,2.63905732961526,3.10180154971847,120.4197,-28.27564,NA,NA,NA,NA
"FFRK_rf",1,4.56434819146784,4.21362783059789,120.46984,-28.27402,NA,NA,NA,NA
"FFRK_rf",1,4.23410650459726,2.8586642967046,120.22522,-28.27335,NA,NA,NA,NA
"FFRK_rf",1,4.64439089914137,4.46051470905523,120.47653,-28.27326,NA,NA,NA,NA
"FFRK_rf",1,4.96284463025991,4.47391683057062,120.47668,-28.27313,NA,NA,NA,NA
"FFRK_rf",1,3.17805383034795,2.90344276465006,120.58841,-28.26701,NA,NA,NA,NA
"FFRK_rf",1,3.36729582998647,2.99484084768856,120.81579,-28.24712,NA,NA,NA,NA
"FFRK_rf",1,3.09104245335832,3.0993581605399,120.2483,-28.24124,NA,NA,NA,NA
"FFRK_rf",1,4.06044301054642,4.1028415689822,120.91474,-28.23615,NA,NA,NA,NA
"FFRK_rf",1,3.87120101090789,3.30533297404176,121.11648,-28.23055,NA,NA,NA,NA
"FFRK_rf",1,3.68887945411394,3.23597198977738,120.5894,-28.2296,NA,NA,NA,NA
"FFRK_rf",1,3.29583686600433,3.3320068181703,121.02579,-28.22527,NA,NA,NA,NA
"FFRK_rf",1,4.43081679884331,4.34343756738614,120.90232,-28.22247,NA,NA,NA,NA
"FFRK_rf",1,4.96284463025991,4.31946645234671,120.90624,-28.21708,NA,NA,NA,NA
"FFRK_rf",1,3.40119738166216,3.06037627693753,121.13525,-28.20755,NA,NA,NA,NA
"FFRK_rf",1,3.63758615972639,3.26020060431489,121.10133,-28.20295,NA,NA,NA,NA
"FFRK_rf",1,3.3322045101752,2.85796567463841,120.25872,-28.20155,NA,NA,NA,NA
"FFRK_rf",1,1.6094379124341,2.99649676618668,120.72367,-28.1845,NA,NA,NA,NA
"FFRK_rf",1,3.78418963391826,3.20013804342516,120.56498,-28.18076,NA,NA,NA,NA
"FFRK_rf",1,2.77258872223978,3.13305583963331,120.38606,-28.17831,NA,NA,NA,NA
"FFRK_rf",1,3.17805383034795,3.33425237672812,120.71763,-28.17481,NA,NA,NA,NA
"FFRK_rf",1,4.11087386417331,3.4161031865048,121.00083,-28.17385,NA,NA,NA,NA
"FFRK_rf",1,3.17805383034795,2.83152965444355,120.20667,-28.16088,NA,NA,NA,NA
"FFRK_rf",1,2.07944154167984,2.63421356314588,120.2418,-28.1472,NA,NA,NA,NA
"FFRK_rf",1,1.79175946922805,3.0975117521958,120.72917,-28.13653,NA,NA,NA,NA
"FFRK_rf",1,3.68887945411394,3.40733602507401,120.98367,-28.12928,NA,NA,NA,NA
"FFRK_rf",1,2.83321334405622,2.95245516697893,121.20709,-28.12493,NA,NA,NA,NA
"FFRK_rf",1,4.29045944114839,4.42426592345702,120.56709,-28.11187,NA,NA,NA,NA
"FFRK_rf",1,2.484906649788,2.92858572215074,120.19767,-28.11062,NA,NA,NA,NA
"FFRK_rf",1,4.77068462446567,4.71667200125569,120.57419,-28.10904,NA,NA,NA,NA
"FFRK_rf",1,4.75359019110636,4.67604548837637,120.57569,-28.1084,NA,NA,NA,NA
"FFRK_rf",1,3.98898404656427,4.14352955801916,120.57751,-28.10765,NA,NA,NA,NA
"FFRK_rf",1,4.11087386417331,2.93817403239602,121.0701,-28.10299,NA,NA,NA,NA
"FFRK_rf",1,3.25809653802148,3.46654008783466,120.42884,-28.10242,NA,NA,NA,NA
"FFRK_rf",1,3.52636052461616,3.80493925671262,120.68897,-28.09908,NA,NA,NA,NA
"FFRK_rf",1,3.58351893845611,4.10519553671751,120.66801,-28.09254,NA,NA,NA,NA
"FFRK_rf",1,4.79579054559674,4.50573273263368,120.49634,-28.08349,NA,NA,NA,NA
"FFRK_rf",1,4.26267987704132,4.34480424786743,120.47812,-28.0803,NA,NA,NA,NA
"FFRK_rf",1,3.98898404656427,4.31655360785659,120.47647,-28.08027,NA,NA,NA,NA
"FFRK_rf",1,4.35670882668959,4.41263440620835,120.47483,-28.08024,NA,NA,NA,NA
"FFRK_rf",1,2.83321334405622,2.98885172788687,121.11742,-28.07991,NA,NA,NA,NA
"FFRK_rf",1,2.99573227355399,2.88649227965568,120.35138,-28.07935,NA,NA,NA,NA
"FFRK_rf",1,3.66356164612965,2.89688247361132,121.15795,-28.06763,NA,NA,NA,NA
"FFRK_rf",1,3.46573590279973,3.57008994736136,120.70928,-28.06725,NA,NA,NA,NA
"FFRK_rf",1,2.30258509299405,3.09541225823052,120.33782,-28.06658,NA,NA,NA,NA
"FFRK_rf",1,4.34963256686288,3.89799358730551,120.51741,-28.0635,NA,NA,NA,NA
"FFRK_rf",1,4.70048036579242,3.32514892031077,120.60454,-28.05237,NA,NA,NA,NA
"FFRK_rf",1,4.60517018598809,3.93017436243838,120.53053,-28.04432,NA,NA,NA,NA
"FFRK_rf",1,2.07944154167984,2.96136042612767,120.17346,-28.04328,NA,NA,NA,NA
"FFRK_rf",1,2.07944154167984,2.96791819456247,120.24427,-28.03071,NA,NA,NA,NA
"FFRK_rf",1,3.44998754583159,3.98010284165457,120.53181,-28.02646,NA,NA,NA,NA
"FFRK_rf",1,3.25809653802148,2.93999720706993,120.46173,-28.02005,NA,NA,NA,NA
"FFRK_rf",1,4.18965474202643,3.67414903949107,120.55408,-28.01514,NA,NA,NA,NA
"FFRK_rf",1,3.36729582998647,3.34692340862598,120.45248,-28.00805,NA,NA,NA,NA
"FFRK_rf",1,2.89037175789616,3.44855479558663,120.45625,-28.00033,NA,NA,NA,NA
"FFRK_rf",1,2.77258872223978,3.00120488431413,120.83041,-27.99881,NA,NA,NA,NA
"FFRK_rf",1,3.3322045101752,3.3444713680387,120.45887,-27.99568,NA,NA,NA,NA
"FFRK_rf",1,3.91202300542815,3.66409186319515,120.45934,-27.99565,NA,NA,NA,NA
"FFRK_rf",1,2.77258872223978,3.78424945933692,120.45776,-27.99369,NA,NA,NA,NA
"FFRK_rf",1,3.2188758248682,3.09973454112086,120.38276,-27.99335,NA,NA,NA,NA
"FFRK_rf",1,3.40119738166216,3.9946863011681,121.04293,-27.99277,NA,NA,NA,NA
"FFRK_rf",1,3.97029191355212,3.94137879902556,120.45933,-27.99006,NA,NA,NA,NA
"FFRK_rf",1,2.07944154167984,2.77566258965141,120.28591,-27.9888,NA,NA,NA,NA
"FFRK_rf",1,1.09861228866811,2.64216011266809,120.38277,-27.98876,NA,NA,NA,NA
"FFRK_rf",1,3.40119738166216,3.92552614847036,120.45789,-27.98774,NA,NA,NA,NA
"FFRK_rf",1,3.04452243772342,2.97556448572905,120.8964,-27.98522,NA,NA,NA,NA
"FFRK_rf",1,2.77258872223978,3.08492006269778,120.76308,-27.98482,NA,NA,NA,NA
"FFRK_rf",1,4.93447393313069,3.82655352469026,120.5017,-27.9763,NA,NA,NA,NA
"FFRK_rf",1,5.04985600724954,4.63570635473969,120.57539,-27.97444,NA,NA,NA,NA
"FFRK_rf",1,3.71357206670431,2.86974812327524,120.30114,-27.97255,NA,NA,NA,NA
"FFRK_rf",1,4.59511985013459,4.55065257597982,120.55775,-27.97126,NA,NA,NA,NA
"FFRK_rf",1,3.87120101090789,4.35465216276052,120.54012,-27.97082,NA,NA,NA,NA
"FFRK_rf",1,4.33073334028633,4.30174840646236,120.53062,-27.9708,NA,NA,NA,NA
"FFRK_rf",1,4.23410650459726,4.24264378459468,120.52939,-27.97068,NA,NA,NA,NA
"FFRK_rf",1,4.06044301054642,4.09045572547212,120.51573,-27.96914,NA,NA,NA,NA
"FFRK_rf",1,4.53259949315326,4.5336161122792,120.62686,-27.96613,NA,NA,NA,NA
"FFRK_rf",1,4.35670882668959,4.24065658758111,120.62737,-27.96539,NA,NA,NA,NA
"FFRK_rf",1,4.60517018598809,4.17229304971507,120.65298,-27.96342,NA,NA,NA,NA
"FFRK_rf",1,3.63758615972639,4.0848369257974,120.59533,-27.96276,NA,NA,NA,NA
"FFRK_rf",1,4.26267987704132,4.1491924865841,120.64031,-27.94917,NA,NA,NA,NA
"FFRK_rf",1,4.00733318523247,3.94207055354782,120.59822,-27.93638,NA,NA,NA,NA
"FFRK_rf",1,3.98898404656427,2.90205590841035,120.23824,-27.93205,NA,NA,NA,NA
"FFRK_rf",1,4.0943445622221,3.93772653450942,121.03582,-27.93177,NA,NA,NA,NA
"FFRK_rf",1,2.77258872223978,3.30908156374113,120.94888,-27.92744,NA,NA,NA,NA
"FFRK_rf",1,2.89037175789616,4.00407373844359,120.52003,-27.92262,NA,NA,NA,NA
"FFRK_rf",1,1.94591014905531,2.65170862340619,120.37722,-27.91975,NA,NA,NA,NA
"FFRK_rf",1,4.77912349311153,3.94961921444285,121.09295,-27.91439,NA,NA,NA,NA
"FFRK_rf",1,3.09104245335832,2.84178676520365,120.25182,-27.90751,NA,NA,NA,NA
"FFRK_rf",1,2.30258509299405,3.15313857829379,120.91482,-27.90744,NA,NA,NA,NA
"FFRK_rf",1,3.2188758248682,3.94812442418581,121.17794,-27.90647,NA,NA,NA,NA
"FFRK_rf",1,3.29583686600433,2.7207533555979,120.17851,-27.90541,NA,NA,NA,NA
"FFRK_rf",1,4.14313472639153,3.4943402374791,120.65477,-27.89949,NA,NA,NA,NA
"FFRK_rf",1,3.04452243772342,2.99172860749064,120.31136,-27.89577,NA,NA,NA,NA
"FFRK_rf",1,3.55534806148941,3.91954385335212,120.52531,-27.89483,NA,NA,NA,NA
"FFRK_rf",1,4.55387689160054,3.81062925825161,121.16322,-27.88933,NA,NA,NA,NA
"FFRK_rf",1,4.17438726989564,4.11033724677517,121.16121,-27.8875,NA,NA,NA,NA
"FFRK_rf",1,4.67282883446191,4.15157922298637,120.54642,-27.87024,NA,NA,NA,NA
"FFRK_rf",1,3.98898404656427,3.50278247675526,120.71877,-27.86375,NA,NA,NA,NA
"FFRK_rf",1,4.38202663467388,3.99176482199288,120.53988,-27.85567,NA,NA,NA,NA
"FFRK_rf",1,5.12989871492307,3.54780462176031,120.68437,-27.85378,NA,NA,NA,NA
"FFRK_rf",1,3.66356164612965,3.09825139142228,120.17447,-27.85096,NA,NA,NA,NA
"FFRK_rf",1,4.4188406077966,4.17812096393606,121.12594,-27.8494,NA,NA,NA,NA
"FFRK_rf",1,3.52636052461616,3.65975680788069,121.02362,-27.82987,NA,NA,NA,NA
"FFRK_rf",1,4.67282883446191,4.60392400918413,120.577,-27.82343,NA,NA,NA,NA
"FFRK_rf",1,2.484906649788,2.88355459581202,120.16642,-27.82295,NA,NA,NA,NA
"FFRK_rf",1,2.70805020110221,2.84856795782666,120.2535,-27.82049,NA,NA,NA,NA
"FFRK_rf",1,3.25809653802148,3.14064712067263,120.21878,-27.8163,NA,NA,NA,NA
"FFRK_rf",1,1.79175946922805,3.35619581910892,120.73756,-27.79311,NA,NA,NA,NA
"FFRK_rf",1,4.15888308335967,4.02457693872792,120.59763,-27.79151,NA,NA,NA,NA
"FFRK_rf",1,4.34380542185368,3.99901392712494,120.61412,-27.78811,NA,NA,NA,NA
"FFRK_rf",1,3.46573590279973,3.82201343153456,121.03733,-27.78574,NA,NA,NA,NA
"FFRK_rf",1,2.07944154167984,3.03944424277489,120.43209,-27.78091,NA,NA,NA,NA
"FFRK_rf",1,4.47733681447821,3.83217412289328,121.01576,-27.76981,NA,NA,NA,NA
"FFRK_rf",1,2.07944154167984,3.0348496799794,120.787,-27.76899,NA,NA,NA,NA
"FFRK_rf",1,3.40119738166216,2.61993623677883,120.81506,-27.76292,NA,NA,NA,NA
"FFRK_rf",1,2.70805020110221,3.09856004087561,120.19984,-27.75565,NA,NA,NA,NA
"FFRK_rf",1,2.89037175789616,2.94887909298052,120.25811,-27.75348,NA,NA,NA,NA
"FFRK_rf",1,3.52636052461616,2.53375120422039,120.7908,-27.74602,NA,NA,NA,NA
"FFRK_rf",1,2.39789527279837,2.90581992116677,120.44683,-27.72281,NA,NA,NA,NA
"FFRK_rf",1,3.63758615972639,3.94131348883761,120.60283,-27.72181,NA,NA,NA,NA
"FFRK_rf",1,3.61091791264422,3.25714216809745,120.52802,-27.71667,NA,NA,NA,NA
"FFRK_rf",1,3.36729582998647,2.98761010159558,120.40257,-27.70368,NA,NA,NA,NA
"FFRK_rf",1,2.77258872223978,2.94110616674033,120.32583,-27.69057,NA,NA,NA,NA
"FFRK_rf",1,3.95124371858143,3.07469773859381,120.42701,-27.68831,NA,NA,NA,NA
"FFRK_rf",1,2.56494935746154,2.92100908049615,120.82319,-27.67807,NA,NA,NA,NA
"FFRK_rf",1,3.36729582998647,2.88754605077264,120.18538,-27.67059,NA,NA,NA,NA
"FFRK_rf",1,2.99573227355399,2.79015624143861,120.24504,-27.66792,NA,NA,NA,NA
"FFRK_rf",1,3.46573590279973,3.30397031675664,120.40674,-27.65406,NA,NA,NA,NA
"FFRK_rf",1,5.1624976434055,4.34424082004282,120.55535,-27.64078,NA,NA,NA,NA
"FFRK_rf",1,2.94443897916644,2.97453507180253,120.24363,-27.63679,NA,NA,NA,NA
"FFRK_rf",1,4.69134788222914,3.73559395776004,120.57926,-27.62316,NA,NA,NA,NA
"FFRK_rf",1,4.5857834721879,3.6652790197419,120.56341,-27.61422,NA,NA,NA,NA
"FFRK_rf",1,3.25809653802148,2.97831597828061,120.32582,-27.59537,NA,NA,NA,NA
"FFRK_rf",1,3.13549421592915,3.04017449311392,120.16524,-27.58123,NA,NA,NA,NA
"FFRK_rf",1,3.58351893845611,3.19082506414118,120.40349,-27.57068,NA,NA,NA,NA
"FFRK_rf",1,2.70805020110221,3.12513061694144,120.79427,-27.56044,NA,NA,NA,NA
"FFRK_rf",1,2.77258872223978,2.75463081436513,120.19131,-27.55251,NA,NA,NA,NA
"FFRK_rf",1,2.83321334405622,2.91380091226368,120.70425,-27.54408,NA,NA,NA,NA
"FFRK_rf",1,4.60517018598809,4.07261592917165,120.52486,-27.53883,NA,NA,NA,NA
"FFRK_rf",1,4.17438726989564,3.96473689949315,120.52473,-27.53272,NA,NA,NA,NA
"FFRK_rf",1,3.20558793054127,3.93812164210033,120.56821,-27.51118,NA,NA,NA,NA
"FFRK_rf",1,2.63905732961526,2.77141685174031,120.77144,-27.5106,NA,NA,NA,NA
"FFRK_rf",1,2.484906649788,2.98853112126399,120.33715,-27.49639,NA,NA,NA,NA
"FFRK_rf",1,2.77258872223978,2.86320071307986,120.21201,-27.4818,NA,NA,NA,NA
"FFRK_rf",1,4.15888308335967,3.59362830954928,120.56204,-27.46859,NA,NA,NA,NA
"FFRK_rf",1,3.09104245335832,3.0751168449015,120.36606,-27.4585,NA,NA,NA,NA
"FFRK_rf",1,4.47163879336357,3.65111094674038,120.5764,-27.44707,NA,NA,NA,NA
"FFRK_rf",1,3.71357206670431,2.9547622710948,120.84227,-27.44295,NA,NA,NA,NA
