"model","fold","o","p","DLONG","DLAT","autofit_model","autofit_psill","autofit_range","autofit_kappa"
"rf",1,1.79175946922805,1.60198693610988,120.4762,-28.27315614,NA,NA,NA,NA
"rf",1,2.99573227355399,2.8308442127594,120.5509199,-28.26077613,NA,NA,NA,NA
"rf",1,2.56494935746154,2.29409086317397,120.9397701,-28.25943626,NA,NA,NA,NA
"rf",1,2.83321334405622,2.26962616859801,120.97596,-28.25498634,NA,NA,NA,NA
"rf",1,2.89037175789616,2.79498012942934,120.6031899,-28.25279613,NA,NA,NA,NA
"rf",1,2.99573227355399,2.83697724165648,120.6661899,-28.25145612,NA,NA,NA,NA
"rf",1,3.3322045101752,2.75564549210315,120.48483,-28.23830615,NA,NA,NA,NA
"rf",1,2.70805020110221,2.67922848140778,120.37454,-28.23701619,NA,NA,NA,NA
"rf",1,2.89037175789616,2.75718578069862,120.5893999,-28.22959613,NA,NA,NA,NA
"rf",1,2.89037175789616,2.25296008524259,120.90624,-28.21707635,NA,NA,NA,NA
"rf",1,2.56494935746154,2.86423723532049,120.7232199,-28.21550619,NA,NA,NA,NA
"rf",1,2.56494935746154,2.68100786519972,120.37653,-28.2090362,NA,NA,NA,NA
"rf",1,2.99573227355399,2.8137353311677,120.6579599,-28.20498617,NA,NA,NA,NA
"rf",1,2.39789527279837,2.14964586763457,120.7955298,-28.19819629,NA,NA,NA,NA
"rf",1,2.94443897916644,2.85668134980675,120.4269,-28.19804617,NA,NA,NA,NA
"rf",1,2.94443897916644,2.32713198488914,120.9581997,-28.1874967,NA,NA,NA,NA
"rf",1,3.09104245335832,2.67571331338145,120.6534899,-28.1840862,NA,NA,NA,NA
"rf",1,2.39789527279837,2.23598107166966,120.7604998,-28.18137629,NA,NA,NA,NA
"rf",1,2.10413415427021,2.31076750776144,120.8952398,-28.18119649,NA,NA,NA,NA
"rf",1,3.09104245335832,2.93492988167191,120.46479,-28.1560662,NA,NA,NA,NA
"rf",1,2.14006616349627,2.90990072930076,120.33546,-28.15270625,NA,NA,NA,NA
"rf",1,2.39789527279837,2.99204553890947,120.30196,-28.13934629,NA,NA,NA,NA
"rf",1,2.70805020110221,2.85025765382432,120.4235403,-28.13832618,NA,NA,NA,NA
"rf",1,1.22377543162212,2.13072852908879,120.7893398,-28.13464641,NA,NA,NA,NA
"rf",1,0.955511445027436,2.32197276340898,120.8240497,-28.12582647,NA,NA,NA,NA
"rf",1,3.01993696225081,2.60844349787696,120.4623903,-28.12550622,NA,NA,NA,NA
"rf",1,0.693147180559945,2.20717385157557,120.568409,-28.1109764,NA,NA,NA,NA
"rf",1,0.693147180559945,1.4476495133888,120.574189,-28.10903641,NA,NA,NA,NA
"rf",1,1.79175946922805,1.44901874102938,120.575689,-28.10839642,NA,NA,NA,NA
"rf",1,2.30258509299405,1.90157195651187,121.1406101,-28.10626628,NA,NA,NA,NA
"rf",1,2.56494935746154,2.44874238203701,120.9544197,-28.1040867,NA,NA,NA,NA
"rf",1,2.484906649788,2.55651180970797,120.7367398,-28.10402644,NA,NA,NA,NA
"rf",1,3.3322045101752,2.85885581684039,120.6889698,-28.09907638,NA,NA,NA,NA
"rf",1,2.99573227355399,2.7643478255861,120.39079,-28.09555626,NA,NA,NA,NA
"rf",1,2.30258509299405,2.40612286417219,120.574949,-28.08708645,NA,NA,NA,NA
"rf",1,2.02814824729229,2.24320334204102,120.7909597,-28.08390656,NA,NA,NA,NA
"rf",1,1.6094379124341,2.80512090328964,120.49634,-28.08348632,NA,NA,NA,NA
"rf",1,1.09861228866811,1.48300687647125,120.4804101,-28.08088628,NA,NA,NA,NA
"rf",1,0.693147180559945,1.1273402953,120.4764701,-28.08026628,NA,NA,NA,NA
"rf",1,1.38629436111989,1.12172434628697,120.4753001,-28.08024628,NA,NA,NA,NA
"rf",1,2.23001440015921,2.22228653848681,121.1174201,-28.07990636,NA,NA,NA,NA
"rf",1,2.70805020110221,2.94694039390403,120.24313,-28.07826635,NA,NA,NA,NA
"rf",1,2.56494935746154,2.93099216845619,120.3378199,-28.06657631,NA,NA,NA,NA
"rf",1,1.90210752639692,2.22381757240228,120.8816396,-28.06637668,NA,NA,NA,NA
"rf",1,3.09104245335832,2.6769731283542,120.6484894,-28.06448645,NA,NA,NA,NA
"rf",1,1.90210752639692,2.50162443035911,121.0308799,-28.0601966,NA,NA,NA,NA
"rf",1,2.77258872223978,2.46938003404995,120.9238598,-28.05713663,NA,NA,NA,NA
"rf",1,2.89037175789616,2.34717754173071,120.4611004,-28.05451626,NA,NA,NA,NA
"rf",1,2.83321334405622,2.446938331518,120.8058496,-28.05330661,NA,NA,NA,NA
"rf",1,3.25809653802148,2.50158700576917,120.6045394,-28.05236643,NA,NA,NA,NA
"rf",1,1.70474809223843,1.96842176831259,120.49549,-28.04883631,NA,NA,NA,NA
"rf",1,2.01490302054226,2.63275493384103,120.5305298,-28.04431637,NA,NA,NA,NA
"rf",1,3.17805383034795,2.7178557253326,120.6294894,-28.03564643,NA,NA,NA,NA
"rf",1,2.63905732961526,2.60568553318907,121.01234,-28.03078656,NA,NA,NA,NA
"rf",1,3.31054301339402,2.6263584732897,120.4737299,-28.02750632,NA,NA,NA,NA
"rf",1,2.89037175789616,2.78150353649148,120.4164199,-28.02698631,NA,NA,NA,NA
"rf",1,2.18605127673809,2.34704206043665,120.8639697,-28.02498664,NA,NA,NA,NA
"rf",1,2.42745407503992,2.30590715630888,120.5026399,-28.01256633,NA,NA,NA,NA
"rf",1,3.25809653802148,2.76309280516248,120.20642,-28.01244641,NA,NA,NA,NA
"rf",1,2.36743606531366,3.18835448622797,120.3734899,-28.00242633,NA,NA,NA,NA
"rf",1,2.484906649788,2.37571535269446,120.8304097,-27.99880664,NA,NA,NA,NA
"rf",1,2.07944154167984,2.75490488790102,120.4773198,-27.99777634,NA,NA,NA,NA
"rf",1,3.7635229971097,3.1369913308287,120.2945699,-27.99707641,NA,NA,NA,NA
"rf",1,2.47653840011748,0.648393009723858,120.4601398,-27.99628633,NA,NA,NA,NA
"rf",1,1.11514159061932,0.664266928046989,120.4597698,-27.99585633,NA,NA,NA,NA
"rf",1,3.8458832029236,3.19782749080452,120.3731599,-27.99482633,NA,NA,NA,NA
"rf",1,3.43559880837949,2.24535309271139,120.4676298,-27.99341634,NA,NA,NA,NA
"rf",1,3.40119738166216,2.22914673443436,120.4676398,-27.99240635,NA,NA,NA,NA
"rf",1,2.484906649788,2.69316675177261,120.6859498,-27.99015638,NA,NA,NA,NA
"rf",1,2.21920348405499,1.87996884816592,120.4592998,-27.99000634,NA,NA,NA,NA
"rf",1,2.53369681395743,2.18573467939352,120.4626998,-27.98998635,NA,NA,NA,NA
"rf",1,3.17387845893747,2.29255032431119,120.4593598,-27.98894634,NA,NA,NA,NA
