"k","model","o","p"
3,"hier_svmRadial",3.8286413964891,2.99592457657361
3,"hier_svmRadial",2.89037175789616,3.21124610595038
3,"hier_svmRadial",2.63905732961526,3.09790281957586
3,"hier_svmRadial",4.28358656186063,3.45849405613916
3,"hier_svmRadial",3.17805383034795,2.95442881061976
3,"hier_svmRadial",2.70805020110221,3.15239673416285
3,"hier_svmRadial",4.31748811353631,3.37882588917448
3,"hier_svmRadial",2.77258872223978,3.30556409655026
3,"hier_svmRadial",3.17805383034795,3.35301261371733
3,"hier_svmRadial",3.09104245335832,3.40282853084891
3,"hier_svmRadial",1.94591014905531,3.1226703372282
3,"hier_svmRadial",2.63905732961526,3.4789477638679
3,"hier_svmRadial",2.99573227355399,3.16908487206184
3,"hier_svmRadial",3.78418963391826,2.61585395728618
3,"hier_svmRadial",2.39789527279837,3.46255004424517
3,"hier_svmRadial",2.63905732961526,2.98759338799892
3,"hier_svmRadial",4.56434819146784,4.11664704815701
3,"hier_svmRadial",4.23410650459726,3.07092178624262
3,"hier_svmRadial",4.64439089914137,4.1272284044072
3,"hier_svmRadial",4.96284463025991,4.12723565944199
3,"hier_svmRadial",3.17805383034795,2.94130169275767
3,"hier_svmRadial",3.36729582998647,3.21222369881906
3,"hier_svmRadial",3.09104245335832,3.12561775674882
3,"hier_svmRadial",4.06044301054642,3.96714543124145
3,"hier_svmRadial",3.87120101090789,3.3641179086309
3,"hier_svmRadial",3.68887945411394,2.65655870457365
3,"hier_svmRadial",3.29583686600433,3.65466690211002
3,"hier_svmRadial",4.43081679884331,4.06695173738775
3,"hier_svmRadial",4.96284463025991,4.03819905019653
3,"hier_svmRadial",3.40119738166216,3.65318993916498
3,"hier_svmRadial",3.63758615972639,3.53408786815623
3,"hier_svmRadial",3.3322045101752,3.11727658465946
3,"hier_svmRadial",1.6094379124341,3.85087471630571
3,"hier_svmRadial",3.78418963391826,3.10011482601796
3,"hier_svmRadial",2.77258872223978,3.03879858783728
3,"hier_svmRadial",3.17805383034795,3.98887223456208
3,"hier_svmRadial",4.11087386417331,3.84888714944662
3,"hier_svmRadial",3.17805383034795,2.95829894132146
3,"hier_svmRadial",2.07944154167984,3.01194669671247
3,"hier_svmRadial",1.79175946922805,3.69305569382965
3,"hier_svmRadial",3.68887945411394,3.16758460985906
3,"hier_svmRadial",2.83321334405622,3.35985527606786
3,"hier_svmRadial",4.29045944114839,4.436455966026
3,"hier_svmRadial",2.484906649788,2.87419690686919
3,"hier_svmRadial",4.77068462446567,4.54639439166131
3,"hier_svmRadial",4.75359019110636,4.54507750621298
3,"hier_svmRadial",3.98898404656427,4.33146002264944
3,"hier_svmRadial",4.11087386417331,3.47187175480391
3,"hier_svmRadial",3.25809653802148,3.02343026418181
3,"hier_svmRadial",3.52636052461616,3.48671354308847
3,"hier_svmRadial",3.58351893845611,3.91827172855777
3,"hier_svmRadial",4.79579054559674,3.85622140280029
3,"hier_svmRadial",4.26267987704132,4.49028983722725
3,"hier_svmRadial",3.98898404656427,4.42673238992693
3,"hier_svmRadial",4.35670882668959,4.42764117439743
3,"hier_svmRadial",2.83321334405622,3.35828547996928
3,"hier_svmRadial",2.99573227355399,3.22112922358422
3,"hier_svmRadial",3.66356164612965,2.72162837387604
3,"hier_svmRadial",3.46573590279973,3.37941562435121
3,"hier_svmRadial",2.30258509299405,3.13919559547934
3,"hier_svmRadial",4.34963256686288,3.92261609803692
3,"hier_svmRadial",4.70048036579242,3.82224721677107
3,"hier_svmRadial",4.60517018598809,4.40871291292821
3,"hier_svmRadial",2.07944154167984,2.96742336185697
3,"hier_svmRadial",2.07944154167984,2.87246318043069
3,"hier_svmRadial",3.44998754583159,4.62089749025875
3,"hier_svmRadial",3.25809653802148,3.74645034537803
3,"hier_svmRadial",4.18965474202643,4.16048640962713
3,"hier_svmRadial",3.36729582998647,2.73570111044305
3,"hier_svmRadial",2.89037175789616,2.76471986447393
3,"hier_svmRadial",2.77258872223978,3.50810986607551
3,"hier_svmRadial",3.3322045101752,3.85820975742154
3,"hier_svmRadial",3.91202300542815,3.86242033388013
3,"hier_svmRadial",2.77258872223978,2.76379658926882
3,"hier_svmRadial",3.2188758248682,3.01688201229223
3,"hier_svmRadial",3.40119738166216,3.41120076600873
3,"hier_svmRadial",3.97029191355212,3.93135905141384
3,"hier_svmRadial",2.07944154167984,2.76445999588605
3,"hier_svmRadial",1.09861228866811,3.01648158481118
3,"hier_svmRadial",3.40119738166216,2.76342478509486
3,"hier_svmRadial",3.04452243772342,2.9375928524229
3,"hier_svmRadial",2.77258872223978,3.01078896548286
3,"hier_svmRadial",4.93447393313069,4.14960784956047
3,"hier_svmRadial",5.04985600724954,4.51346501869023
3,"hier_svmRadial",3.71357206670431,2.93903893690122
3,"hier_svmRadial",4.59511985013459,4.54835844316877
3,"hier_svmRadial",3.87120101090789,4.41674548299708
3,"hier_svmRadial",4.33073334028633,4.3536110544487
3,"hier_svmRadial",4.23410650459726,4.35732415113064
3,"hier_svmRadial",4.06044301054642,3.96385323246294
3,"hier_svmRadial",4.53259949315326,4.42387893459723
3,"hier_svmRadial",4.35670882668959,4.42313001006802
3,"hier_svmRadial",4.60517018598809,4.64693550641946
3,"hier_svmRadial",3.63758615972639,4.31151101811421
3,"hier_svmRadial",4.26267987704132,4.67406860164907
3,"hier_svmRadial",4.00733318523247,3.85895533107891
3,"hier_svmRadial",3.98898404656427,2.87229166292428
3,"hier_svmRadial",4.0943445622221,4.22503254355322
3,"hier_svmRadial",2.77258872223978,2.91192701908454
3,"hier_svmRadial",2.89037175789616,3.92411041208982
3,"hier_svmRadial",1.94591014905531,2.73384943116426
3,"hier_svmRadial",4.77912349311153,4.02032046857602
3,"hier_svmRadial",3.09104245335832,2.70017530239554
3,"hier_svmRadial",2.30258509299405,2.66214637377009
3,"hier_svmRadial",3.2188758248682,3.82881149525242
3,"hier_svmRadial",3.29583686600433,2.82247859624906
3,"hier_svmRadial",4.14313472639153,4.15380079022278
3,"hier_svmRadial",3.04452243772342,2.80829126751038
3,"hier_svmRadial",3.55534806148941,3.46962574562777
3,"hier_svmRadial",4.55387689160054,4.22221081000027
3,"hier_svmRadial",4.17438726989564,4.16773152329275
3,"hier_svmRadial",4.67282883446191,4.08797498772124
3,"hier_svmRadial",3.98898404656427,3.32644114179629
3,"hier_svmRadial",4.38202663467388,4.12739950812999
3,"hier_svmRadial",5.12989871492307,3.57155249591896
3,"hier_svmRadial",3.66356164612965,2.96572738150364
3,"hier_svmRadial",4.4188406077966,4.21565481896269
3,"hier_svmRadial",3.52636052461616,4.04570879809069
3,"hier_svmRadial",4.67282883446191,4.33747137917279
3,"hier_svmRadial",2.484906649788,2.85737272780111
3,"hier_svmRadial",2.70805020110221,2.9127658272461
3,"hier_svmRadial",3.25809653802148,2.90838103789823
3,"hier_svmRadial",1.79175946922805,3.37048600406538
3,"hier_svmRadial",4.15888308335967,3.69015815545065
3,"hier_svmRadial",4.34380542185368,3.7496120494917
3,"hier_svmRadial",3.46573590279973,4.10898504866085
3,"hier_svmRadial",2.07944154167984,2.81402165231537
3,"hier_svmRadial",4.47733681447821,3.68449488386161
3,"hier_svmRadial",2.07944154167984,2.26205903759608
3,"hier_svmRadial",3.40119738166216,3.0910148776335
3,"hier_svmRadial",2.70805020110221,3.09621851805733
3,"hier_svmRadial",2.89037175789616,3.04621580096587
3,"hier_svmRadial",3.52636052461616,3.18347239688058
3,"hier_svmRadial",2.39789527279837,2.84597545522805
3,"hier_svmRadial",3.63758615972639,3.85258224001501
3,"hier_svmRadial",3.61091791264422,3.5592634242036
3,"hier_svmRadial",3.36729582998647,2.91942390599751
3,"hier_svmRadial",2.77258872223978,2.96637169138721
3,"hier_svmRadial",3.95124371858143,2.78635468078067
3,"hier_svmRadial",2.56494935746154,2.93348100944559
3,"hier_svmRadial",3.36729582998647,3.13370463961971
3,"hier_svmRadial",2.99573227355399,3.01484858236651
3,"hier_svmRadial",3.46573590279973,3.00476508887702
3,"hier_svmRadial",5.1624976434055,4.22076140772866
3,"hier_svmRadial",2.94443897916644,2.89208989804898
3,"hier_svmRadial",4.69134788222914,4.19669016549094
3,"hier_svmRadial",4.5857834721879,4.33768065713131
3,"hier_svmRadial",3.25809653802148,3.0714780741944
3,"hier_svmRadial",3.13549421592915,3.08278150030886
3,"hier_svmRadial",3.58351893845611,2.78979915323787
3,"hier_svmRadial",2.70805020110221,3.06772741004058
3,"hier_svmRadial",2.77258872223978,3.06859819785617
3,"hier_svmRadial",2.83321334405622,3.32999678230175
3,"hier_svmRadial",4.60517018598809,4.04810510983584
3,"hier_svmRadial",4.17438726989564,3.9215303651133
3,"hier_svmRadial",3.20558793054127,4.1613473721507
3,"hier_svmRadial",2.63905732961526,2.99479608021368
3,"hier_svmRadial",2.484906649788,3.07053937506759
3,"hier_svmRadial",2.77258872223978,3.05232325805996
3,"hier_svmRadial",4.15888308335967,3.93332691742676
3,"hier_svmRadial",3.09104245335832,2.96062313185905
3,"hier_svmRadial",4.47163879336357,4.17385509786119
3,"hier_svmRadial",3.71357206670431,3.24012682103351
3,"hier_svmRadial",3.71357206670431,3.91587846960182
3,"hier_svmRadial",2.99573227355399,3.67427486858634
3,"hier_svmRadial",2.484906649788,3.02809816355845
3,"hier_svmRadial",3.2188758248682,3.23918478844625
3,"hier_svmRadial",3.66356164612965,4.29900177250538
3,"hier_svmRadial",3.09104245335832,2.94533272417485
3,"hier_svmRadial",2.83321334405622,2.85189629487111
3,"hier_svmRadial",2.83321334405622,3.06200064530134
3,"hier_svmRadial",2.83321334405622,2.83137648524271
3,"hier_svmRadial",2.99573227355399,3.08978902523198
3,"hier_svmRadial",3.29583686600433,3.0623693935506
3,"hier_svmRadial",3.29583686600433,3.10429977393288
3,"hier_svmRadial",3.17805383034795,3.18888211347905
3,"hier_svmRadial",3.29583686600433,2.95299221637246
4,"hier_lm",3.63758615972639,3.17892025795169
4,"hier_lm",5.37063802812766,3.17160274078419
4,"hier_lm",3.40119738166216,3.75286695827896
4,"hier_lm",2.99573227355399,3.18391790795117
4,"hier_lm",3.52636052461616,3.40005707195173
4,"hier_lm",2.19722457733622,3.0041620579203
4,"hier_lm",3.40119738166216,3.21625969060862
4,"hier_lm",3.25809653802148,3.30038916090593
4,"hier_lm",3.40119738166216,3.19856298214754
4,"hier_lm",3.46573590279973,3.31623453604222
4,"hier_lm",3.61091791264422,2.66415617551861
4,"hier_lm",3.52636052461616,3.08865546969339
4,"hier_lm",2.89037175789616,3.06822201562323
4,"hier_lm",2.77258872223978,2.67741738885091
4,"hier_lm",2.89037175789616,3.24551154225377
4,"hier_lm",3.8286413964891,3.07127325061285
4,"hier_lm",2.89037175789616,3.01180564858309
4,"hier_lm",2.63905732961526,3.1305840995569
4,"hier_lm",4.28358656186063,3.34137415059144
4,"hier_lm",3.17805383034795,3.08889947008237
4,"hier_lm",2.70805020110221,3.19031257008247
4,"hier_lm",4.31748811353631,3.80569266459454
4,"hier_lm",2.77258872223978,3.11930033986343
4,"hier_lm",3.17805383034795,3.3894378726809
4,"hier_lm",3.09104245335832,3.3743394819317
4,"hier_lm",1.94591014905531,3.49796836405414
4,"hier_lm",2.63905732961526,3.60729043950248
4,"hier_lm",2.99573227355399,3.34506149970142
4,"hier_lm",3.78418963391826,2.75283757937194
4,"hier_lm",2.39789527279837,3.44511962413784
4,"hier_lm",2.63905732961526,3.10958617892021
4,"hier_lm",4.56434819146784,3.88505436120309
4,"hier_lm",4.23410650459726,2.95997912839139
4,"hier_lm",4.64439089914137,3.88920224604152
4,"hier_lm",4.96284463025991,3.88920524740537
4,"hier_lm",3.17805383034795,2.79010332130432
4,"hier_lm",3.36729582998647,3.1391134767715
4,"hier_lm",3.09104245335832,2.84620274565992
4,"hier_lm",4.06044301054642,3.5946385805198
4,"hier_lm",3.87120101090789,3.09863258415498
4,"hier_lm",3.68887945411394,3.01720128976465
4,"hier_lm",3.29583686600433,3.32475107209118
4,"hier_lm",4.43081679884331,3.83112642657171
4,"hier_lm",4.96284463025991,3.83163335597229
4,"hier_lm",3.40119738166216,3.16058034898515
4,"hier_lm",3.63758615972639,3.11859955538486
4,"hier_lm",3.3322045101752,2.82084320990661
4,"hier_lm",1.6094379124341,3.09410215473653
4,"hier_lm",3.78418963391826,3.47718911012942
4,"hier_lm",2.77258872223978,2.91060602556823
4,"hier_lm",3.17805383034795,3.03506907717171
4,"hier_lm",4.11087386417331,4.00424826367566
4,"hier_lm",3.17805383034795,2.65424878055225
4,"hier_lm",2.07944154167984,2.83188270514417
4,"hier_lm",1.79175946922805,2.62248875920447
4,"hier_lm",3.68887945411394,3.49093923651371
4,"hier_lm",2.83321334405622,3.2654254058931
4,"hier_lm",4.29045944114839,4.43311453790564
4,"hier_lm",2.484906649788,2.72700656475884
4,"hier_lm",4.77068462446567,4.46439836916595
4,"hier_lm",4.75359019110636,4.46367303956927
4,"hier_lm",3.98898404656427,4.58430556745936
4,"hier_lm",4.11087386417331,3.48746732478943
4,"hier_lm",3.25809653802148,3.14029624505869
4,"hier_lm",3.52636052461616,3.52906465319925
4,"hier_lm",3.58351893845611,3.82973599694573
4,"hier_lm",4.79579054559674,3.70690935887559
4,"hier_lm",4.26267987704132,4.04679422980176
4,"hier_lm",3.98898404656427,3.97339731038725
4,"hier_lm",4.35670882668959,3.97172655117834
4,"hier_lm",2.83321334405622,3.19545818212064
4,"hier_lm",2.99573227355399,3.02159838609634
4,"hier_lm",3.66356164612965,2.49944248594953
4,"hier_lm",3.46573590279973,3.33156595228823
4,"hier_lm",2.30258509299405,3.06621902550932
4,"hier_lm",4.34963256686288,3.79666698284139
4,"hier_lm",4.70048036579242,3.87191887882974
4,"hier_lm",4.60517018598809,4.37092146644757
4,"hier_lm",2.07944154167984,2.77371312475239
4,"hier_lm",2.07944154167984,2.7516294247514
4,"hier_lm",3.44998754583159,4.87804717424957
4,"hier_lm",3.25809653802148,3.63438771116187
4,"hier_lm",4.18965474202643,4.22686496879373
4,"hier_lm",3.36729582998647,2.86136750881005
4,"hier_lm",2.89037175789616,2.92653740797292
4,"hier_lm",2.77258872223978,3.35834342037747
4,"hier_lm",3.3322045101752,3.59613444301018
4,"hier_lm",3.91202300542815,3.5991219669466
4,"hier_lm",2.77258872223978,2.92592174123046
4,"hier_lm",3.2188758248682,2.86750660615723
4,"hier_lm",3.40119738166216,3.4031519983712
4,"hier_lm",3.97029191355212,3.60907045551335
4,"hier_lm",2.07944154167984,3.12834827872976
4,"hier_lm",1.09861228866811,2.86687164612396
4,"hier_lm",3.40119738166216,2.93190546424161
4,"hier_lm",3.04452243772342,2.79594343793219
4,"hier_lm",2.77258872223978,3.03580884747622
4,"hier_lm",4.93447393313069,4.21762071198711
4,"hier_lm",5.04985600724954,4.34015244105389
4,"hier_lm",3.71357206670431,2.89392607748721
4,"hier_lm",4.59511985013459,4.40581426283416
4,"hier_lm",3.87120101090789,4.25805012564103
4,"hier_lm",4.33073334028633,4.00442624005465
4,"hier_lm",4.23410650459726,4.00586959281666
4,"hier_lm",4.06044301054642,3.64346540355002
4,"hier_lm",4.53259949315326,4.39720057084118
4,"hier_lm",4.35670882668959,4.39755072995682
4,"hier_lm",4.60517018598809,4.69336760910161
4,"hier_lm",3.63758615972639,4.05080845468458
4,"hier_lm",4.26267987704132,4.56491560737268
4,"hier_lm",4.00733318523247,3.85891092500423
4,"hier_lm",3.98898404656427,3.13705926505654
4,"hier_lm",4.0943445622221,4.13878148712287
4,"hier_lm",2.77258872223978,3.60086766953638
4,"hier_lm",2.89037175789616,3.99242540707127
4,"hier_lm",1.94591014905531,2.63541734928523
4,"hier_lm",4.77912349311153,3.82216415835882
4,"hier_lm",3.09104245335832,2.77156874578195
4,"hier_lm",2.30258509299405,2.76602072594658
4,"hier_lm",3.2188758248682,3.84422599578151
4,"hier_lm",3.29583686600433,2.86408997008701
4,"hier_lm",4.14313472639153,4.25028155443735
4,"hier_lm",3.04452243772342,3.01109809998721
4,"hier_lm",3.55534806148941,3.49826373350811
4,"hier_lm",4.55387689160054,4.20748531232098
4,"hier_lm",4.17438726989564,4.04485542650162
4,"hier_lm",4.67282883446191,3.94052735000438
4,"hier_lm",3.98898404656427,3.84624666834718
4,"hier_lm",4.38202663467388,3.881999093503
4,"hier_lm",5.12989871492307,3.77192097733672
4,"hier_lm",3.66356164612965,3.21181927137376
4,"hier_lm",4.4188406077966,4.47320337244588
4,"hier_lm",3.52636052461616,4.35652822274574
4,"hier_lm",4.67282883446191,4.76899488550181
4,"hier_lm",2.484906649788,3.07596460801592
4,"hier_lm",2.70805020110221,3.07576655313415
4,"hier_lm",3.25809653802148,3.24956314639116
4,"hier_lm",1.79175946922805,3.42556448795286
4,"hier_lm",4.15888308335967,3.87857528043056
4,"hier_lm",4.34380542185368,3.83717294932547
4,"hier_lm",3.46573590279973,4.31215334696806
4,"hier_lm",2.07944154167984,2.78778003977729
4,"hier_lm",4.47733681447821,4.35379675394348
4,"hier_lm",2.07944154167984,2.47046447701187
4,"hier_lm",3.40119738166216,2.66603232583906
4,"hier_lm",2.70805020110221,3.21056463142682
4,"hier_lm",2.89037175789616,3.16276777493932
4,"hier_lm",3.52636052461616,2.98239774265474
4,"hier_lm",2.39789527279837,2.63180621534117
4,"hier_lm",3.63758615972639,4.01778864649781
4,"hier_lm",3.61091791264422,3.6067343522684
4,"hier_lm",3.36729582998647,2.90345826667384
4,"hier_lm",2.77258872223978,2.72774017750761
4,"hier_lm",3.95124371858143,2.80470063105961
4,"hier_lm",2.56494935746154,2.66888002122341
4,"hier_lm",3.36729582998647,3.15151367461833
4,"hier_lm",2.99573227355399,2.85403589023187
4,"hier_lm",3.46573590279973,2.95735293219005
4,"hier_lm",5.1624976434055,4.109493857578
4,"hier_lm",2.94443897916644,2.74761163704911
4,"hier_lm",4.69134788222914,4.20097916801262
4,"hier_lm",4.5857834721879,4.31354982907379
4,"hier_lm",3.25809653802148,3.00999860195244
4,"hier_lm",3.13549421592915,3.04041279358589
4,"hier_lm",3.58351893845611,2.63585522757011
4,"hier_lm",2.70805020110221,3.0461830846624
4,"hier_lm",2.77258872223978,3.15119045633409
4,"hier_lm",2.83321334405622,2.99971549626004
4,"hier_lm",4.60517018598809,3.83469214886604
4,"hier_lm",4.17438726989564,3.7967396362727
4,"hier_lm",3.20558793054127,4.17216910539772
4,"hier_lm",2.63905732961526,2.97264563031055
4,"hier_lm",2.484906649788,2.89955362287402
4,"hier_lm",2.77258872223978,2.93416673326859
4,"hier_lm",4.15888308335967,3.82536794118054
4,"hier_lm",3.09104245335832,2.64032977239834
4,"hier_lm",4.47163879336357,4.041613925752
4,"hier_lm",3.71357206670431,3.14355228480226
4,"hier_lm",3.71357206670431,3.89215555470222
4,"hier_lm",2.99573227355399,4.2238372710576
4,"hier_lm",2.484906649788,2.9194907248977
4,"hier_lm",3.2188758248682,3.1700975284834
4,"hier_lm",3.66356164612965,4.14343881322405
4,"hier_lm",3.09104245335832,3.12266478465061
4,"hier_lm",2.83321334405622,3.01998968557931
4,"hier_lm",2.83321334405622,3.10185275963209
4,"hier_lm",2.83321334405622,2.90455034777367
4,"hier_lm",2.99573227355399,2.7828253642411
4,"hier_lm",3.29583686600433,2.98254943556319
4,"hier_lm",3.29583686600433,2.92915932005258
4,"hier_lm",3.17805383034795,3.20022829653629
4,"hier_lm",3.29583686600433,3.14611607389732
4,"hier_rf",3.63758615972639,3.03770373087068
4,"hier_rf",5.37063802812766,2.9893010489602
4,"hier_rf",3.40119738166216,4.19585900254483
4,"hier_rf",2.99573227355399,3.08148709919594
4,"hier_rf",3.52636052461616,3.09031805056591
4,"hier_rf",2.19722457733622,3.3910533553698
4,"hier_rf",3.40119738166216,2.96195916728365
4,"hier_rf",3.25809653802148,3.12625307796806
4,"hier_rf",3.40119738166216,3.04556420267568
4,"hier_rf",3.46573590279973,3.31654404534835
4,"hier_rf",3.61091791264422,3.31206547367343
4,"hier_rf",3.52636052461616,2.95713216129444
4,"hier_rf",2.89037175789616,3.11858119524832
4,"hier_rf",2.77258872223978,3.11056495789697
4,"hier_rf",2.89037175789616,3.29152910158021
4,"hier_rf",3.8286413964891,3.08667722768744
4,"hier_rf",2.89037175789616,3.13094349831808
4,"hier_rf",2.63905732961526,3.00363926549687
4,"hier_rf",4.28358656186063,3.44744589011434
4,"hier_rf",3.17805383034795,2.92595783831148
4,"hier_rf",2.70805020110221,2.92034870913255
4,"hier_rf",4.31748811353631,3.81894170279608
4,"hier_rf",2.77258872223978,3.35802928255066
4,"hier_rf",3.17805383034795,3.51249300364275
4,"hier_rf",3.09104245335832,3.36534539665155
4,"hier_rf",1.94591014905531,3.78784471713153
4,"hier_rf",2.63905732961526,3.53877112687566
4,"hier_rf",2.99573227355399,3.24104327897858
4,"hier_rf",3.78418963391826,2.99613442109497
4,"hier_rf",2.39789527279837,3.41266219899582
4,"hier_rf",2.63905732961526,2.68330097140344
4,"hier_rf",4.56434819146784,4.10799287491792
4,"hier_rf",4.23410650459726,2.94292862620099
4,"hier_rf",4.64439089914137,4.21980233038091
4,"hier_rf",4.96284463025991,4.21980233038091
4,"hier_rf",3.17805383034795,3.13271844973898
4,"hier_rf",3.36729582998647,2.89826221659097
4,"hier_rf",3.09104245335832,2.96028490612473
4,"hier_rf",4.06044301054642,3.9138782665789
4,"hier_rf",3.87120101090789,3.43120502941628
4,"hier_rf",3.68887945411394,3.12221994419575
4,"hier_rf",3.29583686600433,3.44204348567923
4,"hier_rf",4.43081679884331,4.02748223679602
4,"hier_rf",4.96284463025991,3.9628280887707
4,"hier_rf",3.40119738166216,3.32287516833794
4,"hier_rf",3.63758615972639,3.31545110242442
4,"hier_rf",3.3322045101752,3.03835294647087
4,"hier_rf",1.6094379124341,2.80409562659882
4,"hier_rf",3.78418963391826,3.1476506065691
4,"hier_rf",2.77258872223978,3.02062594109883
4,"hier_rf",3.17805383034795,3.23962981996134
4,"hier_rf",4.11087386417331,3.76323704283217
4,"hier_rf",3.17805383034795,2.65048778432499
4,"hier_rf",2.07944154167984,2.80668188502409
4,"hier_rf",1.79175946922805,2.46500983872114
4,"hier_rf",3.68887945411394,3.23104616643437
4,"hier_rf",2.83321334405622,3.13908855499146
4,"hier_rf",4.29045944114839,4.35974430534093
4,"hier_rf",2.484906649788,2.74640735618295
4,"hier_rf",4.77068462446567,4.5504785313462
4,"hier_rf",4.75359019110636,4.54908494219485
4,"hier_rf",3.98898404656427,4.34006242204202
4,"hier_rf",4.11087386417331,3.56944105796646
4,"hier_rf",3.25809653802148,3.08068437557798
4,"hier_rf",3.52636052461616,3.84084730299237
4,"hier_rf",3.58351893845611,3.55494384728199
4,"hier_rf",4.79579054559674,4.02918797167674
4,"hier_rf",4.26267987704132,4.63392268940327
4,"hier_rf",3.98898404656427,4.46614916633444
4,"hier_rf",4.35670882668959,4.33952012447066
4,"hier_rf",2.83321334405622,3.18964579101972
4,"hier_rf",2.99573227355399,3.11938984069529
4,"hier_rf",3.66356164612965,3.02126493964865
4,"hier_rf",3.46573590279973,3.13039836762368
4,"hier_rf",2.30258509299405,3.0544515008102
4,"hier_rf",4.34963256686288,3.75010554198389
4,"hier_rf",4.70048036579242,3.42568465863449
4,"hier_rf",4.60517018598809,4.56677662778595
4,"hier_rf",2.07944154167984,2.99824464437459
4,"hier_rf",2.07944154167984,2.9347993107897
4,"hier_rf",3.44998754583159,4.53921307855981
4,"hier_rf",3.25809653802148,3.52892630642029
4,"hier_rf",4.18965474202643,3.7840245968008
4,"hier_rf",3.36729582998647,3.55586121835266
4,"hier_rf",2.89037175789616,3.52076621824124
4,"hier_rf",2.77258872223978,3.11175563612846
4,"hier_rf",3.3322045101752,3.27237509107027
4,"hier_rf",3.91202300542815,3.00590647670315
4,"hier_rf",2.77258872223978,3.4043366143468
4,"hier_rf",3.2188758248682,2.78570749307141
4,"hier_rf",3.40119738166216,3.45302386780338
4,"hier_rf",3.97029191355212,4.34417702348543
4,"hier_rf",2.07944154167984,2.33116758341566
4,"hier_rf",1.09861228866811,2.97454760456605
4,"hier_rf",3.40119738166216,3.76778487674225
4,"hier_rf",3.04452243772342,2.99304897817763
4,"hier_rf",2.77258872223978,3.06831244705306
4,"hier_rf",4.93447393313069,3.85907552074968
4,"hier_rf",5.04985600724954,4.24749059721176
4,"hier_rf",3.71357206670431,2.38261811186899
4,"hier_rf",4.59511985013459,4.54468208404964
4,"hier_rf",3.87120101090789,4.59511582357792
4,"hier_rf",4.33073334028633,4.31201934436464
4,"hier_rf",4.23410650459726,4.37873597146338
4,"hier_rf",4.06044301054642,3.75245955853189
4,"hier_rf",4.53259949315326,4.4083642166531
4,"hier_rf",4.35670882668959,4.4083642166531
4,"hier_rf",4.60517018598809,4.6299081367048
4,"hier_rf",3.63758615972639,4.07581900864319
4,"hier_rf",4.26267987704132,4.49029044208637
4,"hier_rf",4.00733318523247,3.71568248263435
4,"hier_rf",3.98898404656427,2.98942747496964
4,"hier_rf",4.0943445622221,4.0931405880678
4,"hier_rf",2.77258872223978,3.47543142397998
4,"hier_rf",2.89037175789616,3.79895848773411
4,"hier_rf",1.94591014905531,2.35773232745497
4,"hier_rf",4.77912349311153,3.83927891993438
4,"hier_rf",3.09104245335832,2.79726722014067
4,"hier_rf",2.30258509299405,2.94682411639361
4,"hier_rf",3.2188758248682,3.62781308825385
4,"hier_rf",3.29583686600433,3.01063208653643
4,"hier_rf",4.14313472639153,3.82674093250968
4,"hier_rf",3.04452243772342,2.79604129776766
4,"hier_rf",3.55534806148941,3.51060820694024
4,"hier_rf",4.55387689160054,3.88607705789622
4,"hier_rf",4.17438726989564,3.92558125482354
4,"hier_rf",4.67282883446191,3.80668516246988
4,"hier_rf",3.98898404656427,3.67991207802654
4,"hier_rf",4.38202663467388,3.62553933699506
4,"hier_rf",5.12989871492307,3.87632053271762
4,"hier_rf",3.66356164612965,3.15339382679693
4,"hier_rf",4.4188406077966,4.14138170358031
4,"hier_rf",3.52636052461616,4.18266512999845
4,"hier_rf",4.67282883446191,4.65534941070201
4,"hier_rf",2.484906649788,3.08488491311393
4,"hier_rf",2.70805020110221,3.36414203824275
4,"hier_rf",3.25809653802148,3.27854357066718
4,"hier_rf",1.79175946922805,3.85498152089533
4,"hier_rf",4.15888308335967,3.39597102804212
4,"hier_rf",4.34380542185368,3.82696621669342
4,"hier_rf",3.46573590279973,4.03703890578652
4,"hier_rf",2.07944154167984,2.86874821175066
4,"hier_rf",4.47733681447821,3.77953894961591
4,"hier_rf",2.07944154167984,2.47016406524224
4,"hier_rf",3.40119738166216,2.98380264668273
4,"hier_rf",2.70805020110221,3.04727393516904
4,"hier_rf",2.89037175789616,2.90039973771175
4,"hier_rf",3.52636052461616,2.93478586256268
4,"hier_rf",2.39789527279837,3.0580823384375
4,"hier_rf",3.63758615972639,3.89309136636143
4,"hier_rf",3.61091791264422,3.46539082178322
4,"hier_rf",3.36729582998647,2.92482020308302
4,"hier_rf",2.77258872223978,2.61321405467804
4,"hier_rf",3.95124371858143,2.81379014285797
4,"hier_rf",2.56494935746154,2.84639947043363
4,"hier_rf",3.36729582998647,3.08305144578089
4,"hier_rf",2.99573227355399,2.87035221898737
4,"hier_rf",3.46573590279973,3.12206001662468
4,"hier_rf",5.1624976434055,5.0182492220252
4,"hier_rf",2.94443897916644,2.80057899348513
4,"hier_rf",4.69134788222914,3.80846326311622
4,"hier_rf",4.5857834721879,4.31108651279662
4,"hier_rf",3.25809653802148,2.80207159489186
4,"hier_rf",3.13549421592915,3.06482226035951
4,"hier_rf",3.58351893845611,2.69091789758716
4,"hier_rf",2.70805020110221,2.90812209781714
4,"hier_rf",2.77258872223978,2.92022600863769
4,"hier_rf",2.83321334405622,2.93127097181377
4,"hier_rf",4.60517018598809,4.11306117472464
