"o","p","region","k","model"
2.07944154167984,3.18157480346526,"3.17653105456858",3,"STK"
3.76120011569356,3.1816747155277,"3.17653105456858",3,"STK"
1.38629436111989,2.3590789821142,"2.22740668891514",3,"STK"
1.79175946922805,2.53673135753144,"2.22740668891514",3,"STK"
2.99573227355399,2.50667768134248,"2.22740668891514",3,"STK"
4.17438726989564,3.18016137662026,"3.17653105456858",3,"STK"
2.30258509299405,2.30567929078422,"2.22740668891514",3,"STK"
2.63905732961526,2.43616418263943,"2.22740668891514",3,"STK"
2.30258509299405,2.35818933018271,"2.22740668891514",3,"STK"
4.35670882668959,3.03789467887491,"3.17653105456858",3,"STK"
3.25809653802148,3.10062244161658,"3.17653105456858",3,"STK"
3.43398720448515,3.00742636853554,"3.17653105456858",3,"STK"
4.17438726989564,3.28355754610913,"3.17653105456858",3,"STK"
4.68582808900555,3.28756563555214,"3.17653105456858",3,"STK"
4.70138904372863,3.27833987557182,"3.17653105456858",3,"STK"
2.484906649788,2.1574888327048,"2.22740668891514",3,"STK"
2.94443897916644,3.2232703448168,"3.17653105456858",3,"STK"
2.99573227355399,2.91011886333251,"3.17653105456858",3,"STK"
2.30258509299405,1.94840457901266,"2.22740668891514",3,"STK"
2.89037175789616,3.01687523312199,"3.17653105456858",3,"STK"
3.46573590279973,2.43869363474368,"2.22740668891514",3,"STK"
1.6094379124341,2.94702022885417,"3.17653105456858",3,"STK"
0.693147180559945,3.27457042872391,"3.17653105456858",3,"STK"
3.68887945411394,3.2415959791207,"3.17653105456858",3,"STK"
2.63905732961526,3.37870721119521,"3.17653105456858",3,"STK"
3.25809653802148,2.39194901199792,"2.22740668891514",3,"STK"
2.83321334405622,2.95533411091916,"3.17653105456858",3,"STK"
1.6094379124341,3.5273312576515,"3.17653105456858",3,"STK"
4.25632167829882,3.3983017137671,"3.17653105456858",3,"STK"
3.61091791264422,3.54612025659041,"3.17653105456858",3,"STK"
2.70805020110221,3.55237442043011,"3.17653105456858",3,"STK"
2.484906649788,3.3761728771859,"3.17653105456858",3,"STK"
3.58351893845611,3.46401744011856,"3.17653105456858",3,"STK"
2.07944154167984,1.95930659568897,"2.22740668891514",3,"STK"
4.8283137373023,3.590071463835,"3.17653105456858",3,"STK"
5.20948615284142,3.45960520057764,"3.17653105456858",3,"STK"
4.29045944114839,3.45802319098509,"3.17653105456858",3,"STK"
2.484906649788,3.35976001723353,"3.17653105456858",3,"STK"
3.97029191355212,3.41694938856436,"3.17653105456858",3,"STK"
2.484906649788,1.72450040102371,"2.22740668891514",3,"STK"
3.40119738166216,3.55379560226082,"3.17653105456858",3,"STK"
1.38629436111989,2.78988398043999,"3.17653105456858",3,"STK"
1.09861228866811,3.07159660698891,"3.17653105456858",3,"STK"
3.98898404656427,3.59982069510802,"3.17653105456858",3,"STK"
2.56494935746154,3.06353334009899,"3.17653105456858",3,"STK"
2.30258509299405,3.18624178658519,"3.17653105456858",3,"STK"
4.70048036579242,3.64959142723824,"3.17653105456858",3,"STK"
2.77258872223978,2.02414639548868,"2.22740668891514",3,"STK"
4.27666611901606,3.65312775077178,"3.17653105456858",3,"STK"
5.95064255258773,3.62653220587381,"3.17653105456858",3,"STK"
4.74493212836325,3.50237306429702,"3.17653105456858",3,"STK"
5.63478960316925,3.4309030600826,"3.17653105456858",3,"STK"
2.07944154167984,3.31007386197626,"3.17653105456858",3,"STK"
2.07944154167984,2.78563749656927,"3.17653105456858",3,"STK"
4.97673374242057,3.64782762073032,"3.17653105456858",3,"STK"
2.07944154167984,1.82618489767605,"2.22740668891514",3,"STK"
1.79175946922805,1.69041501730304,"2.22740668891514",3,"STK"
3.78418963391826,2.04490369878919,"2.22740668891514",3,"STK"
2.30258509299405,3.33103673542635,"3.17653105456858",3,"STK"
0.693147180559945,3.26250561927385,"3.17653105456858",3,"STK"
2.52572864430826,3.2629365040463,"3.17653105456858",3,"STK"
0.693147180559945,1.74176266067946,"2.22740668891514",3,"STK"
2.484906649788,1.74765858389133,"2.22740668891514",3,"STK"
4.15966402834274,3.26577431876646,"3.17653105456858",3,"STK"
3.3322045101752,3.26854897681146,"3.17653105456858",3,"STK"
