"o","p","region","k","model"
3.40119738166216,2.05569497957015,"2.1776407484251",3,"STK"
2.484906649788,2.2456338254633,"2.1776407484251",3,"STK"
2.21920348405499,2.05058409494464,"2.1776407484251",3,"STK"
2.53369681395743,2.05219442421054,"2.1776407484251",3,"STK"
3.17387845893747,2.0504846852844,"2.1776407484251",3,"STK"
3.36384159511839,2.796647660906,"2.83125509445449",3,"STK"
3.43398720448515,3.09234843636878,"2.83125509445449",3,"STK"
3.04452243772342,2.77051762032764,"2.83125509445449",3,"STK"
2.99573227355399,2.18435439706555,"2.1776407484251",3,"STK"
1.38629436111989,2.11901673567022,"2.1776407484251",3,"STK"
1.09861228866811,2.09790885933348,"2.1776407484251",3,"STK"
1.09861228866811,2.0881471106095,"2.1776407484251",3,"STK"
1.70474809223843,2.08796599123892,"2.1776407484251",3,"STK"
1.09861228866811,2.1962082577712,"2.1776407484251",3,"STK"
1.38629436111989,2.1964443589498,"2.1776407484251",3,"STK"
1.38629436111989,2.20026905948926,"2.1776407484251",3,"STK"
2.83321334405622,3.09123590756291,"2.83125509445449",3,"STK"
2.89037175789616,2.15972931744713,"2.1776407484251",3,"STK"
2.39789527279837,2.20357641022271,"2.1776407484251",3,"STK"
2.56494935746154,2.22722181863256,"2.1776407484251",3,"STK"
2.83321334405622,2.12978331325031,"2.1776407484251",3,"STK"
2.99573227355399,3.18046404094146,"2.83125509445449",3,"STK"
3.43398720448515,3.13289154460239,"2.83125509445449",3,"STK"
3.04452243772342,3.03163288138493,"2.83125509445449",3,"STK"
2.30258509299405,2.22612135732282,"2.1776407484251",3,"STK"
1.65441127807683,2.10854185900011,"2.1776407484251",3,"STK"
3.13549421592915,2.10383188251941,"2.1776407484251",3,"STK"
3.3322045101752,2.11697874636156,"2.1776407484251",3,"STK"
3.09104245335832,2.13426881018989,"2.1776407484251",3,"STK"
2.70805020110221,2.10606606157217,"2.1776407484251",3,"STK"
2.19722457733622,2.21268071526645,"2.1776407484251",3,"STK"
3.09104245335832,2.20898850158491,"2.1776407484251",3,"STK"
2.83321334405622,2.73013749783483,"2.71169306069709",3,"STK"
3.80666248977032,2.93434169676026,"2.71169306069709",3,"STK"
3.3322045101752,2.72678250455672,"2.71169306069709",3,"STK"
1.38629436111989,2.73013749783483,"2.71169306069709",3,"STK"
2.19722457733622,2.72960091522816,"2.71169306069709",3,"STK"
3.43398720448515,3.11157582252813,"2.83125509445449",3,"STK"
3.66356164612965,3.17961154066195,"2.83125509445449",3,"STK"
3.61091791264422,2.73041840304394,"2.71169306069709",3,"STK"
2.39789527279837,2.30373246440168,"2.83125509445449",3,"STK"
3.49650756146648,2.73013749783483,"2.71169306069709",3,"STK"
3.13549421592915,2.73013749783483,"2.71169306069709",3,"STK"
2.56494935746154,2.39249915708018,"2.83125509445449",3,"STK"
1.6094379124341,1.74382739694819,"2.71169306069709",3,"STK"
1.09861228866811,1.63655408158173,"2.71169306069709",3,"STK"
1.79175946922805,1.79772138092909,"2.71169306069709",3,"STK"
0.693147180559945,1.71427375019565,"2.71169306069709",3,"STK"
2.56494935746154,2.73013749783483,"2.71169306069709",3,"STK"
1.94591014905531,2.73013749783483,"2.71169306069709",3,"STK"
2.12584791449399,2.64924453782236,"2.71169306069709",3,"STK"
1.94591014905531,2.73013749783483,"2.71169306069709",3,"STK"
1.38629436111989,2.73013749783483,"2.71169306069709",3,"STK"
1.38629436111989,2.73013749783483,"2.71169306069709",3,"STK"
3.04452243772342,2.76949230351919,"2.83125509445449",3,"STK"
2.30258509299405,2.73013749783483,"2.71169306069709",3,"STK"
1.94591014905531,2.3835908981757,"2.83125509445449",3,"STK"
3.2188758248682,2.75914568001829,"2.83125509445449",3,"STK"
