"k","model","o","p"
2,"hier_rpart",2.89037175789616,2.56133982192719
2,"hier_rpart",2.89037175789616,2.19061926151594
2,"hier_rpart",2.56494935746154,2.56133982192719
2,"hier_rpart",2.56494935746154,2.23418452480518
2,"hier_rpart",2.99573227355399,2.75669405513891
2,"hier_rpart",2.39789527279837,2.75669405513891
2,"hier_rpart",2.94443897916644,2.74088037709559
2,"hier_rpart",2.94443897916644,1.53495528722163
2,"hier_rpart",3.09104245335832,2.75669405513891
2,"hier_rpart",2.39789527279837,2.75669405513891
2,"hier_rpart",2.10413415427021,2.19061926151594
2,"hier_rpart",3.09104245335832,2.56133982192719
2,"hier_rpart",2.14006616349627,3.11052121889161
2,"hier_rpart",2.39789527279837,3.11052121889161
2,"hier_rpart",2.70805020110221,2.74088037709559
2,"hier_rpart",1.22377543162212,2.19061926151594
2,"hier_rpart",0.955511445027436,2.19061926151594
2,"hier_rpart",3.01993696225081,2.56133982192719
2,"hier_rpart",0.693147180559945,2.19061926151594
2,"hier_rpart",0.693147180559945,1.53495528722163
2,"hier_rpart",1.79175946922805,1.53495528722163
2,"hier_rpart",2.30258509299405,2.19061926151594
2,"hier_rpart",2.56494935746154,2.19061926151594
2,"hier_rpart",2.484906649788,2.75669405513891
2,"hier_rpart",3.3322045101752,2.56133982192719
2,"hier_rpart",2.99573227355399,2.74088037709559
2,"hier_rpart",2.30258509299405,1.53495528722163
2,"hier_rpart",2.02814824729229,2.19061926151594
2,"hier_rpart",1.6094379124341,2.56133982192719
2,"hier_rpart",1.09861228866811,2.19061926151594
2,"hier_rpart",0.693147180559945,2.19061926151594
2,"hier_rpart",1.38629436111989,2.19061926151594
2,"hier_rpart",2.23001440015921,2.19061926151594
2,"hier_rpart",2.70805020110221,3.11052121889161
2,"hier_rpart",2.56494935746154,2.74088037709559
2,"hier_rpart",1.90210752639692,2.19061926151594
2,"hier_rpart",3.09104245335832,2.56133982192719
2,"hier_rpart",1.90210752639692,2.19061926151594
2,"hier_rpart",2.77258872223978,2.19061926151594
2,"hier_rpart",2.89037175789616,2.56133982192719
2,"hier_rpart",2.83321334405622,2.19061926151594
2,"hier_rpart",3.25809653802148,2.19061926151594
2,"hier_rpart",1.70474809223843,2.19061926151594
2,"hier_rpart",2.01490302054226,1.53495528722163
2,"hier_rpart",3.17805383034795,2.56133982192719
2,"hier_rpart",2.63905732961526,2.56133982192719
2,"hier_rpart",3.31054301339402,2.56133982192719
2,"hier_rpart",2.89037175789616,2.74088037709559
2,"hier_rpart",2.18605127673809,2.19061926151594
2,"hier_rpart",2.42745407503992,2.19061926151594
2,"hier_rpart",3.25809653802148,3.11052121889161
2,"hier_rpart",2.36743606531366,2.74088037709559
2,"hier_rpart",2.484906649788,2.19061926151594
2,"hier_rpart",2.07944154167984,2.75669405513891
2,"hier_rpart",3.7635229971097,3.11052121889161
2,"hier_rpart",2.47653840011748,1.53495528722163
2,"hier_rpart",1.11514159061932,1.53495528722163
2,"hier_rpart",3.8458832029236,2.74088037709559
2,"hier_rpart",3.43559880837949,2.19061926151594
2,"hier_rpart",3.40119738166216,2.19061926151594
2,"hier_rpart",2.484906649788,2.56133982192719
2,"hier_rpart",2.21920348405499,2.56133982192719
2,"hier_rpart",2.53369681395743,2.19061926151594
2,"hier_rpart",3.17387845893747,2.56133982192719
2,"hier_rpart",3.36384159511839,2.74088037709559
2,"hier_rpart",3.43398720448515,3.11052121889161
2,"hier_rpart",3.04452243772342,2.74088037709559
2,"hier_rpart",2.99573227355399,2.56133982192719
2,"hier_rpart",1.38629436111989,1.53495528722163
2,"hier_rpart",1.09861228866811,1.53495528722163
2,"hier_rpart",1.09861228866811,1.53495528722163
2,"hier_rpart",1.70474809223843,1.53495528722163
2,"hier_rpart",1.09861228866811,2.19061926151594
2,"hier_rpart",1.38629436111989,2.19061926151594
2,"hier_rpart",1.38629436111989,2.19061926151594
2,"hier_rpart",2.83321334405622,2.74088037709559
2,"hier_rpart",2.89037175789616,2.56133982192719
